scenario_id,algorithm,run_index,seed,penalized_objective,area,volume,total_height,rel_volume_error,rel_height_error,monotonic_violation,feasible,engineering_feasible,engineering_failed_checks,n_evals,time_s,budget,decision_vector
S3,BFGS,2,20002,7741.69254589312,7741.691824035531,70320.13359482281,36.5,1.8998126110343573e-06,0.0,0.0,True,True,,1897,0.2863469123840332,5000,"[31.748082639519634, 26.865786766222246, 23.57170292066902, 21.430681704585204, 20.232639999862702, 19.87816417259003, 20.33994581059278, 21.653740575395442, 23.93033704714436]"
S3,BFGS,3,20003,7741.692545893121,7741.691824035535,70320.1335948223,36.5,1.8998126037915098e-06,0.0,0.0,True,True,,1856,0.24963068962097168,5000,"[31.748082639580733, 26.865786766226837, 23.57170292059735, 21.430681704510416, 20.232639999832166, 19.878164172605032, 20.339945810622257, 21.653740575418347, 23.930337047161892]"
S3,BFGS,4,20004,8204.687055458495,8174.26643300412,70292.57491941816,36.5,0.0003900039900717387,0.0,0.0,True,False,"neck_radius,radius_second_diff",5001,0.6058497428894043,5000,"[30.05979989542937, 29.088561411185896, 27.04476654687507, 24.89202488521869, 19.157511361018752, 17.13053021277572, 18.02629261555535, 20.3214262249112, 22.606525244698773]"
S3,BFGS,5,20005,7741.69254589312,7741.691824035533,70320.13359482274,36.5,1.8998126099996648e-06,0.0,0.0,True,True,,2468,0.322307825088501,5000,"[31.748082639517776, 26.865786766212203, 23.57170292065305, 21.43068170457154, 20.23263999985043, 19.878164172599384, 20.339945810615244, 21.65374057541202, 23.930337047154485]"
S3,BFGS,6,20006,7741.692545893121,7741.6918240355235,70320.13359482329,36.5,1.8998126178633277e-06,0.0,0.0,True,True,,2192,0.3227975368499756,5000,"[31.748082639531564, 26.865786766174477, 23.57170292058068, 21.43068170450199, 20.23263999983454, 19.878164172568248, 20.339945810592333, 21.65374057537891, 23.930337047401675]"
S3,BFGS,7,20007,7741.692545893121,7741.69182403553,70320.13359482284,36.5,1.8998126114482343e-06,0.0,0.0,True,True,,1956,0.28922271728515625,5000,"[31.748082639521066, 26.865786766225874, 23.57170292066353, 21.430681704574898, 20.23263999985178, 19.878164172589663, 20.339945810596134, 21.65374057540401, 23.930337047151976]"
S3,BFGS,8,20008,7741.69254589312,7741.691824035533,70320.13359482263,36.5,1.8998126085510953e-06,0.0,0.0,True,True,,2123,0.32448840141296387,5000,"[31.74808263948646, 26.865786766203158, 23.571702920666297, 21.430681704601884, 20.232639999868223, 19.878164172599277, 20.339945810596465, 21.653740575411113, 23.930337047167917]"
S3,BFGS,9,20009,8345.045774971295,8280.435526729092,70280.0318019172,36.5,0.0005683759681854764,0.0,0.0,True,False,"neck_radius,radius_second_diff",5001,0.6556317806243896,5000,"[35.674414814085004, 32.87403628505245, 21.85185062343472, 19.87570322655965, 17.92508973935454, 14.914988245157744, 17.754424903682747, 18.98969027060841, 23.87573160874702]"
S4,SA,0,0,134581.1665418311,7766.670030928598,70459.16445465447,36.5,0.001979016704415107,0.0,0.0,False,False,,10000,1.8442885875701904,10000,"[34.03925543895798, 29.263305694157626, 25.166604207718564, 22.03155862620321, 20.109963822157162, 19.253639143686836, 19.193542390927384, 19.750830772432156, 20.987920511452387, 22.74103916431759, 24.842289814016862]"
S4,SA,1,1,129622.78447420674,7785.270585217004,70438.56865873824,36.5,0.0016861299593037115,0.0,0.0,False,False,,10000,1.6978614330291748,10000,"[34.4448703168994, 29.784340287125428, 25.696234286136445, 22.34448126313967, 20.07301456881009, 18.843843194813868, 18.476313182384956, 19.10594591070617, 20.586063516666915, 22.460473809896996, 24.785920835618185]"
S4,SA,2,2,131270.20033101787,7765.616511392097,70433.70554639063,36.5,0.001616973071539093,0.0,0.0,False,False,,10000,1.9538486003875732,10000,"[34.074969591907745, 29.469948693503195, 25.504421119658453, 22.36757924864854, 20.196715723067847, 19.135162963463518, 18.991370384794475, 19.57300292310196, 20.69442849544679, 22.410335191647388, 24.712981215113846]"
S4,SA,3,3,137386.83365671863,7818.167475903673,70549.78377031839,36.5,0.0032676872912171567,0.0,0.0,False,False,neck_radius,10000,2.342527389526367,10000,"[34.87829440780376, 30.618777528518297, 26.881046018588123, 23.488632272256545, 20.711600189452064, 18.797488796114784, 17.838076976042107, 17.931768360785313, 19.080589131768594, 21.285210262553463, 24.17913269014729]"
S4,SA,4,4,130956.23705384458,7789.684890015295,70441.04058540372,36.5,0.001721282500052951,0.0,0.0,False,False,,10000,1.6885216236114502,10000,"[34.564916111500935, 30.079744374626983, 26.17165841160441, 22.833178503803047, 20.45621051450491, 18.849682449910144, 18.319702397183352, 18.601986754801416, 19.86089699469938, 21.870923185408973, 24.624950151257323]"
S4,SA,5,5,138350.71130737502,7788.765020429815,70372.782330197,36.5,0.0007506019652588972,0.0,0.0,True,True,,10000,1.6728830337524414,10000,"[34.040416437826764, 29.213391726153787, 25.100354058802385, 21.881101462686424, 19.81003705738032, 18.877654758568042, 18.78911412111482, 19.84405887683487, 21.245671992796336, 23.072897312123576, 25.160824521122606]"
S4,SA,6,6,131167.61278560958,7782.878490927864,70401.87938675944,36.5,0.0011643826330977798,0.0,0.0,False,False,,10000,1.7129912376403809,10000,"[34.08512868063014, 29.357714150564934, 25.378355151444563, 22.238444688086194, 19.98857853381523, 18.808211904691138, 18.725699101641485, 19.515375501641607, 20.93302212970168, 22.87270394752727, 25.0576444462271]"
S4,SA,7,7,129241.34660487252,7769.884471947199,70317.19732622683,36.5,3.9855997911983526e-05,0.0,0.0,True,True,,10000,1.9410145282745361,10000,"[34.187144946392564, 29.39463734901326, 25.444980823005512, 22.333440746969, 20.24133296945951, 19.09144866364358, 18.86733224930139, 19.337425673338423, 20.57173716863411, 22.44639312296828, 24.842670160775597]"
S4,SA,8,8,129257.68126160494,7791.21307567696,70216.00985623937,36.5,0.0014788131934105706,0.0,0.0,False,False,,10000,2.0584301948547363,10000,"[34.585845367634484, 30.1695910238146, 26.23553908859371, 22.93140782732184, 20.3585104523808, 18.812325390328564, 18.242011100181166, 18.554870316212163, 19.709310944706637, 21.69926683166403, 24.32532087569019]"
S4,SA,9,9,130891.53525878422,7773.653025373246,70451.47464776553,36.5,0.001869662226472242,0.0,0.0,False,False,,10000,1.6748812198638916,10000,"[34.24307245638736, 29.58198642627577, 25.47885925566168, 22.428264629699704, 20.151915641306715, 18.960578044532973, 18.763247906116735, 19.398923658576795, 20.711500672369183, 22.52388857445889, 24.722552845583383]"
S4,PSO,0,10000,6085614.155887277,8365.546284389717,77144.59101134166,36.5,0.09705049788597357,0.0,0.12274539760064229,False,False,radius_second_diff,10000,2.2827839851379395,10000,"[25.835392945850725, 25.82249801530814, 25.18883453563043, 25.240339066664145, 25.29469018641959, 25.34707409631002, 24.318775195050723, 24.19602979745008, 24.117626237207055, 24.040483794424976, 27.073736785284478]"
S4,PSO,1,10001,415548.2070303207,7931.6613964546395,70173.31055002855,36.5,0.002086027445555382,0.0,0.0,False,False,neck_radius,10000,2.0,10000,"[32.314451927583214, 27.701399800897672, 24.760759530361124, 22.997046397994787, 21.18920696494845, 19.128473808284475, 17.882822489069014, 18.948854297981757, 21.657624055816758, 24.489565918865186, 26.43115991440573]"
S4,PSO,2,10002,678433.1981291404,7948.954377755303,71276.38852327048,36.5,0.013600519386667774,0.0,0.0402639501702069,False,False,,10000,1.8926775455474854,10000,"[32.890217512004405, 29.088899330175746, 23.880827718869483, 20.69037782191374, 19.656266995928938, 19.664903855315895, 19.705167805486102, 21.4811814142928, 24.005676942913347, 24.20303631397094, 24.87236137879773]"
S4,PSO,3,10003,714752.9996799509,7897.658175239517,70542.45948576354,36.5,0.003163530798685131,0.0,0.015577918595841567,False,False,,10000,1.8807239532470703,10000,"[32.55581277632473, 27.613568138713628, 25.52092218578719, 23.304879152662476, 23.273010983234332, 22.236787337931606, 20.554106441151202, 20.54034646866035, 20.524768550064508, 20.906890350089622, 22.304383663554546]"
S4,PSO,4,10004,20739370.10621361,9492.497600211065,81063.88519752823,36.5,0.15278562567588497,0.0,0.755535461694798,False,False,"rel_radius_step,radius_second_diff",10000,3.7392122745513916,10000,"[24.21048440420458, 24.553008503280886, 24.994309602079017, 25.749845063773815, 26.114617022609437, 22.108675937871414, 22.430731052526912, 28.604914778494297, 28.65922335252653, 28.55686920678817, 27.878625937797842]"
S4,PSO,5,10005,676326.9728902284,7972.419951112331,69477.18497410478,36.5,0.011985424145267673,0.0,0.0,False,False,neck_radius,10000,1.9191937446594238,10000,"[34.90696420701777, 29.439105045121902, 23.952703468397555, 20.972429568753736, 20.62825672443503, 18.92677791830524, 17.191785735251152, 18.69380047942226, 21.290796209260666, 23.53914422988186, 24.653052022893164]"
S4,PSO,6,10006,536415.5857786683,8088.274718193865,70120.97317967608,36.5,0.002830301767973902,0.0,0.0,False,False,neck_radius,10000,1.7918446063995361,10000,"[36.40201470601314, 31.68246430766483, 26.609068908111297, 22.014965481827517, 19.199441743724524, 17.25032886462574, 14.868197202443419, 16.438428092103685, 19.559829098311873, 22.562854399309806, 25.32064275874198]"
S4,PSO,7,10007,539706.648975883,8415.335742796306,69745.28513142718,36.5,0.008172850804505362,0.0,0.0,False,False,neck_radius,10000,1.7309386730194092,10000,"[37.541085841156416, 34.684911150545446, 30.549906398932965, 25.453456717337666, 19.684272103838165, 14.952047441112695, 12.0, 12.176203692724219, 14.560753180743614, 18.505536532895867, 23.01775893224269]"
S4,PSO,8,10008,1055644.0092382818,8286.423767012726,72324.60922152031,36.5,0.02850695707508973,0.0,0.021387744979286083,False,False,neck_radius,10000,1.7636513710021973,10000,"[38.6692329869916, 34.30853862572952, 28.60724662258326, 22.45237725007443, 18.84436107041312, 17.52517814178115, 17.53545123351678, 18.091956803152488, 18.070569058173202, 18.39846017607001, 22.10476750846886]"
S4,PSO,9,10009,598162.0965796543,8296.751048715858,70812.34288938301,36.5,0.007001463159599164,0.0,0.01757937011831956,False,False,neck_radius,10000,1.7800302505493164,10000,"[33.40286402583659, 27.492670084304123, 22.755892276537192, 19.624889694038007, 17.65500474151008, 17.663879988800023, 17.681459358918342, 21.292041514957457, 25.189710386391525, 27.132231527327985, 27.402856212639428]"
S4,BFGS,0,20000,125740.21197638664,7779.854558497445,70382.69063542907,36.5,0.0008915050544520694,0.0,0.0,True,True,,5001,0.8495950698852539,5000,"[34.411827551111294, 29.857026182406834, 25.885291082473945, 22.67364008670813, 20.33603292213742, 18.931202225792873, 18.46843251314965, 18.91110591114965, 20.17787322585172, 22.141489975824054, 24.625620468752366]"
S4,BFGS,1,20001,125740.21197638665,7779.85455849577,70382.69063545855,36.5,0.0008915050548713268,0.0,0.0,True,True,,5001,0.9009251594543457,5000,"[34.411827551094184, 29.857026182376085, 25.88529108243715, 22.67364008667689, 20.33603292212624, 18.931202225810303, 18.46843251319855, 18.911105911215603, 20.17787322590458, 22.141489975863777, 24.625620468772514]"
S4,BFGS,2,20002,125740.21197638664,7779.8545584963,70382.69063540128,36.5,0.0008915050540568168,0.0,0.0,True,True,,5001,0.8924739360809326,5000,"[34.41182755108951, 29.8570261823698, 25.88529108244903, 22.67364008674713, 20.33603292218111, 18.93120222583091, 18.468432513144357, 18.91110591113856, 20.177873225825817, 22.141489975805552, 24.625620468743836]"
S4,BFGS,3,20003,125740.21197638649,7779.8545584980275,70382.69063541412,36.5,0.0008915050542395435,0.0,0.0,True,True,,5001,0.8297519683837891,5000,"[34.411827551114946, 29.857026182413616, 25.88529108248166, 22.673640086712975, 20.336032922137825, 18.93120222578207, 18.468432513131827, 18.91110591113618, 20.177873225838354, 22.14148997581251, 24.625620468748007]"
S4,BFGS,4,20004,125740.2119763866,7779.854558496256,70382.69063550975,36.5,0.0008915050555993363,0.0,0.0,True,True,,5001,0.8617920875549316,5000,"[34.41182755128174, 29.857026182388946, 25.88529108247074, 22.673640086860537, 20.336032922301, 18.93120222578862, 18.468432513175163, 18.911105911133525, 20.177873225697606, 22.141489975662974, 24.62562046870204]"
S4,BFGS,5,20005,125740.21197638659,7779.854558498293,70382.6906354084,36.5,0.0008915050541582167,0.0,0.0,True,True,,5001,0.7741055488586426,5000,"[34.41182755111883, 29.85702618242163, 25.88529108249135, 22.673640086721853, 20.336032922141822, 18.931202225782624, 18.468432513125148, 18.91110591111828, 20.17787322582129, 22.141489975801335, 24.62562046874148]"
S4,BFGS,6,20006,125740.21197638658,7779.854558498043,70382.69063541619,36.5,0.0008915050542689288,0.0,0.0,True,True,,5001,0.7995810508728027,5000,"[34.41182755111529, 29.85702618241597, 25.885291082484756, 22.67364008671638, 20.336032922139342, 18.931202225783917, 18.468432513130242, 18.911105911133138, 20.177873225835857, 22.141489975811787, 24.62562046874618]"
S4,BFGS,7,20007,125740.21197638655,7779.854558497956,70382.69063541271,36.5,0.0008915050542194705,0.0,0.0,True,True,,5001,0.8241438865661621,5000,"[34.41182755112152, 29.857026182421624, 25.885291082488052, 22.673640086718773, 20.336032922145368, 18.931202225786258, 18.468432513129233, 18.911105911130388, 20.177873225827224, 22.14148997579698, 24.6256204687341]"
S4,BFGS,8,20008,125740.2119763866,7779.854558498188,70382.69063541545,36.5,0.0008915050542583749,0.0,0.0,True,True,,5001,0.842766284942627,5000,"[34.411827551117355, 29.857026182419414, 25.885291082487555, 22.673640086717853, 20.33603292213894, 18.931202225781497, 18.468432513127283, 18.911105911129205, 20.177873225832844, 22.14148997580956, 24.625620468745204]"
S4,BFGS,9,20009,125740.21197638655,7779.854558501102,70382.69063269095,36.5,0.0008915050155141076,0.0,0.0,True,True,,5001,0.7574841976165771,5000,"[34.41182755030172, 29.857026182484773, 25.885291080185723, 22.67364008301255, 20.33603292073718, 18.931202225520774, 18.468432512589004, 18.911105912427782, 20.177873227866108, 22.14148997654598, 24.625620468314757]"
S5,SA,0,0,7755.811721743966,7754.877488087862,70324.69339932763,36.498613383278666,6.674344891400037e-05,3.7989499214621e-05,0.0,True,True,,10000,1.3642053604125977,10000,"[2.0, 2.47093935339463, 2.7416756919123193, 3.076737032959188, 4.041260232864985, 4.970901605553609, 4.147951332124295, 4.937714791851345, 5.351471804002535, 2.7599615386157588]"
S5,SA,1,1,7753.7206996477835,7753.581116060902,70319.80947930574,36.50247658604499,2.7093386555896978e-06,6.785167246552852e-05,0.0,True,True,,10000,1.3662338256835938,10000,"[2.0, 2.173850088830357, 2.603712104995748, 2.9827493358298955, 3.771128638124998, 4.938251797869545, 3.9746442494871195, 5.2394381257191025, 4.528304724382058, 4.290397520806168]"
S5,SA,2,2,7749.882041557216,7749.653166377024,70319.68676673074,36.49683966168462,4.454398027049596e-06,8.658461138033439e-05,0.0,True,True,,10000,1.6930646896362305,10000,"[2.0, 2.0966170881230908, 3.1623740139949073, 3.9107019902929587, 4.34810096246657, 4.480015226001065, 5.294533384327969, 4.724176281735327, 3.398987296066717, 3.081333418676009]"
S5,SA,3,3,7763.004738720284,7762.429332918871,70317.07065414012,36.496815641870555,4.165736433282212e-05,8.724268847795305e-05,0.0,True,True,,10000,1.7732765674591064,10000,"[2.0131645824670925, 2.076648074211241, 2.098182076664364, 4.1446571725463786, 5.32958542739234, 5.058490714171241, 3.685910850117791, 4.24090470285458, 3.7760627468355303, 4.073209294609993]"
S5,SA,4,4,7779.669805580827,7770.673031942565,70325.95040170204,36.48167144867711,8.461890930087027e-05,0.000502152091038031,0.0,True,True,,10000,1.7124145030975342,10000,"[2.0338840805803757, 2.0703228167796195, 2.985549727279797, 4.488107782037778, 5.128315645671891, 4.297064884829937, 5.448776404685908, 4.669115253104567, 2.3899054399805477, 2.970629413726689]"
S5,SA,5,5,7767.202109947653,7765.468305449966,70313.57698196637,36.501701737512406,9.133984689463591e-05,4.662294554535735e-05,0.0,True,True,,10000,1.4348089694976807,10000,"[2.0339835990046606, 2.622465761658167, 2.2876748135047182, 4.485806968032594, 3.601823525150224, 5.481031262682244, 4.7428645918752235, 5.107059859073304, 3.575771884818077, 2.563219471713198]"
S5,SA,6,6,7750.305685597127,7749.523844469416,70319.4547266138,36.494153100668676,7.75417215875877e-06,0.00016018902277600264,0.0,True,True,,10000,1.4402925968170166,10000,"[2.0, 2.2328882052478196, 3.1948798309315674, 2.991888759213048, 3.2903937105895453, 4.72136695566816, 5.038804110872083, 5.241974685990141, 4.3209920036013685, 3.4609648385549443]"
S5,SA,7,7,7759.02085782064,7757.487697654072,70321.83691745166,36.49212443766556,2.612226182672936e-05,0.0002157688310805656,0.0,True,True,,10000,1.4330453872680664,10000,"[2.0197947761014046, 2.254577814968066, 2.363936245636815, 4.41891965471603, 4.933253232939014, 4.994293646321511, 5.367118024440609, 3.4641772734219174, 3.32097796094375, 3.355075808176447]"
S5,SA,8,8,7758.10818320693,7756.716538828954,70317.84884157362,36.49268637800531,3.059099013621971e-05,0.00020037320533398143,0.0,True,True,,10000,1.2959637641906738,10000,"[2.0, 2.0, 3.433329421989187, 3.5223189598366424, 3.0003446631614668, 4.579993643431431, 5.5, 5.3603000619114916, 3.3753287092071687, 3.7210709184679254]"
S5,SA,9,9,7752.543024792037,7752.1312259937795,70317.59633802882,36.49718752450604,3.4181768645964054e-05,7.705412312222276e-05,0.0,True,True,,10000,1.2269313335418701,10000,"[2.0, 2.5097670007675226, 3.0823857782371435, 2.7761290921180044, 4.005183819879116, 5.22063901877148, 5.407181156727378, 4.909797365514321, 3.325418016753659, 3.260686275737415]"
S5,PSO,0,10000,7836.042263941554,7819.972810183842,70309.53234655978,36.52273352108704,0.00014885741524778498,0.0006228361941654997,0.0,True,False,adj_height_ratio,10000,1.2063961029052734,10000,"[2.0, 2.0, 2.0, 2.0, 5.5, 4.522733521087041, 2.0, 5.5, 5.5, 5.5]"
S5,PSO,1,10001,9396.752683141483,7780.0726246875665,70386.71341719212,36.24741321136139,0.0009487118485796458,0.006920185990098891,0.0,False,False,adj_height_ratio,10000,1.0322670936584473,10000,"[2.0, 2.0, 2.0, 5.5, 5.5, 5.5, 2.0, 5.5, 2.0, 4.247413211361387]"
S5,PSO,2,10002,7821.687729553284,7821.5104693456915,70320.05591290392,36.497195322613514,7.951209317048878e-07,7.684047634207729e-05,0.0,True,False,adj_height_ratio,10000,1.0075745582580566,10000,"[2.0, 2.0, 3.025442967270409, 5.5, 2.0, 5.5, 5.5, 5.5, 2.0, 3.4717523553431047]"
S5,PSO,3,10003,7760.002605382826,7759.751232229998,70320.21561026854,36.49667140196966,3.0661300986964045e-06,9.11944665847464e-05,0.0,True,False,adj_height_ratio,10000,1.0339484214782715,10000,"[2.0, 2.0, 2.60805657532972, 3.339265442706842, 5.5, 4.76850346916779, 2.009802152631349, 5.5, 5.5, 3.2710437621339574]"
S5,PSO,4,10004,7821.835276944578,7821.796104628073,70319.20390822097,36.50077541008976,1.1320986618789878e-05,2.1244112048179886e-05,0.0,True,False,adj_height_ratio,10000,1.1490161418914795,10000,"[2.0, 2.0, 4.072514608367878, 2.428260801721882, 5.5, 5.5, 5.5, 2.0, 5.5, 2.0]"
S5,PSO,5,10005,7755.085979172564,7754.862547073639,70320.60729729541,36.49695700509865,8.636195896095644e-06,8.336972332464427e-05,0.0,True,True,,10000,1.2383921146392822,10000,"[2.0, 2.0, 2.3559264927932, 3.804549788966467, 4.8742113642546165, 4.155294617165674, 3.935664174734881, 4.5001343618199545, 4.930015857722731, 3.9411603476411305]"
S5,PSO,6,10006,7748.056823226773,7747.92944487443,70319.96575414273,36.49759422437373,4.870002455977603e-07,6.591166099375585e-05,0.0,True,True,,10000,1.3863956928253174,10000,"[2.0063006658830838, 2.0, 2.9959573243501714, 3.56648183138093, 4.184436809920758, 5.5, 3.5384936658699466, 4.654839602909654, 4.78697895193583, 3.2641053721233537]"
S5,PSO,7,10007,7794.9229016233985,7794.6784198399255,70320.20291197406,36.496716240394065,2.8855513945088534e-06,8.996601660096406e-05,0.0,True,False,adj_height_ratio,10000,1.3331201076507568,10000,"[2.0, 2.0, 2.631074716884027, 5.5, 2.0, 5.5, 4.174360882780531, 5.5, 3.9158035020776243, 3.275477138651877]"
S5,PSO,8,10008,7842.502034713594,7842.331652632989,70320.01570732314,36.497249374418516,2.233692141422876e-07,7.535960497216987e-05,0.0,True,False,adj_height_ratio,10000,1.2396607398986816,10000,"[2.568166018334784, 2.0, 2.0, 2.0, 3.9290833560837286, 5.5, 5.5, 5.5, 2.0, 5.5]"
S5,PSO,9,10009,7824.995030114346,7824.791777218842,70319.80773616576,36.496991150788766,2.7341273355610835e-06,8.243422496531839e-05,0.0,True,False,adj_height_ratio,10000,1.335245132446289,10000,"[2.0, 3.3450969386787017, 2.0, 2.0, 5.5, 5.330436076559716, 3.446052779273055, 5.5, 5.375405356277294, 2.0]"
S5,BFGS,0,20000,7742.794921917648,7742.56431157537,70320.16388209575,36.49680739672069,2.330518995237005e-06,8.746858299478028e-05,0.0,True,True,,5001,0.629601240158081,5000,"[1.9999997272190384, 2.297271297633714, 2.797493412990833, 3.4890451769628044, 4.012230950124339, 4.549133606420139, 5.42537460785427, 4.450495274995866, 4.0491420290181175, 3.4266213135015606]"
S5,BFGS,1,20001,7742.79492191765,7742.564311632575,70320.16388197023,36.496807397106956,2.3305172103924536e-06,8.746857241217092e-05,0.0,True,True,,3118,0.4279294013977051,5000,"[1.999999727219224, 2.297271310544498, 2.797493416234665, 3.489045146926197, 4.012230914216607, 4.549133554028902, 5.425374671527301, 4.450495308679723, 4.049142032018646, 3.426621315711186]"
S5,BFGS,2,20002,7742.794921917649,7742.564311632573,70320.16388197022,36.496807397106934,2.330517210185515e-06,8.746857241275493e-05,0.0,True,True,,2974,0.5685641765594482,5000,"[1.9999997272192245, 2.297271310544404, 2.7974934162337792, 3.4890451469236465, 4.012230914224454, 4.54913355402467, 5.425374671563547, 4.450495308633034, 4.0491420320251486, 3.4266213157150247]"
S5,BFGS,3,20003,7742.794921917651,7742.564311632583,70320.16388197057,36.49680739710704,2.330517215152039e-06,8.746857240983489e-05,0.0,True,True,,5001,1.422379493713379,5000,"[1.9999997272192143, 2.297271310569083, 2.7974934162064202, 3.489045146903618, 4.0122309142093115, 4.549133553930227, 5.425374671586834, 4.450495308756245, 4.049142031998257, 3.4266213157278287]"
S5,BFGS,4,20004,7742.794921917651,7742.564311632605,70320.16388197018,36.496807397107155,2.3305172095646995e-06,8.746857240672018e-05,0.0,True,True,,2153,0.5060436725616455,5000,"[1.9999997272192245, 2.2972713105845664, 2.7974934162586527, 3.4890451469184085, 4.0122309140724735, 4.549133553812377, 5.425374672326476, 4.450495308230143, 4.049142031950597, 3.4266213157342396]"
S5,BFGS,5,20005,7742.794921917649,7742.564311632587,70320.16388197013,36.49680739710703,2.330517208943884e-06,8.746857241022422e-05,0.0,True,True,,3772,0.9570024013519287,5000,"[1.999999727219223, 2.2972713105482105, 2.7974934162440936, 3.4890451469189676, 4.012230914206949, 4.549133554000287, 5.425374671626022, 4.450495308626444, 4.049142032006314, 3.4266213157105097]"
S5,BFGS,6,20006,7742.794921917649,7742.564311632577,70320.16388197034,36.49680739710698,2.330517211841023e-06,8.74685724115869e-05,0.0,True,True,,2507,0.399613618850708,5000,"[1.9999997272192227, 2.297271310544844, 2.797493416237431, 3.4890451469216797, 4.012230914217881, 4.549133554037851, 5.425374671567127, 4.450495308632486, 4.049142032011009, 3.4266213157174397]"
S5,BFGS,7,20007,7742.794921917652,7742.564311632573,70320.16388197025,36.49680739710694,2.330517210599392e-06,8.746857241256026e-05,0.0,True,True,,5001,0.7105059623718262,5000,"[1.999999727219221, 2.2972713105413383, 2.7974934162349863, 3.4890451469293846, 4.012230914219742, 4.549133554049743, 5.42537467152674, 4.450495308649864, 4.0491420320206135, 3.426621315715308]"
S5,BFGS,8,20008,7742.794921917649,7742.564311632583,70320.16388197025,36.49680739710701,2.330517210599392e-06,8.746857241061356e-05,0.0,True,True,,4740,0.9123291969299316,5000,"[1.9999997272192231, 2.29727131053973, 2.7974934162462146, 3.4890451469311534, 4.0122309142149675, 4.549133553979868, 5.4253746716094815, 4.450495308641493, 4.0491420320126, 3.4266213157122754]"
S5,BFGS,9,20009,7742.79492191765,7742.56431163251,70320.16388197034,36.49680739710651,2.330517211841023e-06,8.746857242443508e-05,0.0,True,True,,2307,0.45525383949279785,5000,"[1.9999997272192231, 2.2972713105416247, 2.7974934162315708, 3.489045146945411, 4.012230914226522, 4.549133554049781, 5.425374671484973, 4.450495308692246, 4.04914203201341, 3.426621315701741]"
S6,SA,0,0,7783.524582827156,7783.240030172307,70321.03945464626,36.503270452014974,1.4781778246061416e-05,8.960142506776869e-05,0.0,True,True,,10000,1.6127688884735107,10000,"[1.5665292629569079, 2.5094414462255146, 2.7521100858949428, 3.1064816500323507, 2.76382846732047, 4.129131251199272, 2.6112687354988484, 5.921647786347727, 7.265029497666275, 3.87780226887266]"
S6,SA,1,1,7855.721847458406,7851.743752585723,70310.11977049042,36.501150946282095,0.0001405038326163412,3.1532774851926934e-05,0.0,True,False,adj_height_ratio,10000,1.5161561965942383,10000,"[1.207822907297456, 3.742895536957521, 1.1476888351699375, 3.313598794259655, 5.4502837030854465, 2.8201013707462312, 3.8986390887532454, 6.133265391809176, 3.708054481752406, 5.078800836451019]"
S6,SA,2,2,7786.764699254637,7784.574514553592,70318.90818251851,36.49024698237214,1.5526414696913277e-05,0.00026720596240707354,0.0,True,False,adj_height_ratio,10000,1.4904060363769531,10000,"[1.8927275197521767, 1.4794140262350692, 4.341698050768631, 3.8681738859631327, 4.349006305212031, 4.601063760545636, 3.2648327831813817, 6.202802310439521, 3.5503619665070305, 2.9401663737675356]"
S6,SA,3,3,7857.461702337177,7855.390103009105,70324.70369859821,36.492771073045255,6.688991180620326e-05,0.0001980527932806964,0.0,True,False,adj_height_ratio,10000,1.323347568511963,10000,"[1.3381417348303097, 3.470864109379692, 1.4994138213227635, 3.814720293235783, 7.788861102596656, 6.758421825975675, 3.1631680918963228, 2.339282625811133, 2.305464849101422, 4.0144326188954995]"
S6,SA,4,4,7792.2476857273805,7791.64190381194,70318.3270781626,36.495322927578485,2.37901285181289e-05,0.0001281389704524671,0.0,True,False,adj_height_ratio,10000,1.3421614170074463,10000,"[2.055250350759506, 2.118141227170912, 3.286304853062139, 4.229333107298329, 5.969858503189687, 3.817320355028334, 7.350857930796874, 2.44800424635273, 3.1064228211800353, 2.113829532739939]"
S6,SA,5,5,7826.535438746283,7823.839799210953,70324.99710745763,36.491347968257614,7.106239274219995e-05,0.00023704196554482623,0.0,True,False,adj_height_ratio,10000,1.4917325973510742,10000,"[1.5306007074392336, 3.4058696543175735, 2.0970238808982713, 5.762368448913848, 3.7812261909241287, 5.005627918154548, 6.355566029165746, 3.5662286368865446, 2.9990626794478765, 1.9877738221098409]"
S6,SA,6,6,7842.8778299424,7837.851250000447,70311.15037776956,36.50908608749553,0.00012584787017119452,0.00024893390398719246,0.0,True,False,adj_height_ratio,10000,2.3225135803222656,10000,"[2.5816734903820606, 1.2646010373609509, 3.4942069070337594, 1.983414263407748, 2.2116344649336863, 5.342833668111973, 6.932758028568582, 3.1935697161510257, 4.992606857170853, 4.511787654374892]"
S6,SA,7,7,7893.72253601228,7892.579473177325,70314.68799386955,36.500281956539006,7.554047398251926e-05,7.724836685083137e-06,0.0,True,False,adj_height_ratio,10000,1.4203250408172607,10000,"[1.2617593152816404, 3.1063467860364313, 2.1585512563921636, 6.202717881709376, 7.668741627834854, 4.201353695409831, 5.847790974472792, 1.7107451797505833, 1.8580878758572783, 2.4841873637940535]"
S6,SA,8,8,7818.252409158907,7813.071236774649,70316.49534628811,36.48557688868295,4.983864778001378e-05,0.00039515373471371346,0.0,True,True,,10000,1.3099403381347656,10000,"[1.1547150706328206, 1.9101810537167923, 4.617499166150021, 3.695366160827099, 2.847639827831917, 3.060146005132768, 6.520766536699586, 2.9117684038192295, 4.933014314879127, 4.834480348993591]"
