scenario_id,algorithm,run_index,seed,penalized_objective,area,volume,total_height,rel_volume_error,rel_height_error,monotonic_violation,feasible,n_evals,time_s,budget,decision_vector
S1,PSO,0,10000,223249.7815856648,7819.9322090324185,70344.63744279515,36.5,0.0003503618144930647,0.0,0.0,True,10000,0.5312728881835938,10000,"[33.861547010938715, 28.782884019323355, 24.378273853503728, 20.76884375910051, 18.409236356919912, 17.719124806428166, 18.62428471935686, 20.914233188332812, 23.910162964626146]"
S1,PSO,1,10001,951299.0764591683,7794.067156381026,72819.04394730157,36.5,0.0355381676237425,0.0,0.13666343254904234,False,10000,0.538043737411499,10000,"[33.21069906280523, 29.168281097978983, 23.423529799401955, 21.015826101662512, 19.887122378331654, 20.023785810880696, 19.915227270018146, 21.739410737584002, 24.784221194224724]"
S1,PSO,2,10002,1341660.409111295,8463.92605910752,69154.55880529745,36.5,0.016573395829103398,0.0,0.0,False,10000,0.5276150703430176,10000,"[37.04375164639362, 32.57909991683842, 25.677566017451753, 17.853245136135296, 12.0, 12.0, 15.45743771697383, 20.01315583065901, 24.14191223795853]"
S1,PSO,3,10003,316086.6781144129,7912.581227519619,70536.72000872031,36.5,0.0030819113868075813,0.0,0.0,False,10000,0.5315859317779541,10000,"[34.538230811740725, 30.161695763267627, 25.591834209956748, 21.217062019126622, 18.13115384069248, 16.356196368595477, 17.43005968535188, 19.715488145315412, 23.05273915322771]"
S1,PSO,4,10004,423273.2880720238,7964.293150412711,70155.15656001699,36.5,0.0023441899883818946,0.0,0.0,False,10000,0.5304210186004639,10000,"[34.214890726702926, 30.254017438336554, 25.428130048626738, 20.38914196704841, 17.255274803169357, 16.002258210299512, 17.096535650482362, 20.628156871190928, 23.982508642128728]"
S1,PSO,5,10005,3482678.558391166,8092.554258616483,76372.10234022338,36.5,0.08606516411011639,0.0,0.021533757956692767,False,10000,0.5366363525390625,10000,"[30.215772896707172, 27.637747213375643, 26.942184396423276, 26.53890689139404, 21.616294186538248, 20.556813249388913, 20.53527949143222, 23.239153755970907, 24.071695158471467]"
S1,PSO,6,10006,354137.7168109232,7792.520347029586,70742.26816331796,36.5,0.006004951127957338,0.0,0.00813867410351321,False,10000,0.5361032485961914,10000,"[32.10049002247558, 26.15077864055984, 21.85308618524096, 20.561653920996797, 20.565645422820392, 20.573784096923905, 21.332200200294245, 22.799959337624852, 24.684927805007657]"
S1,PSO,7,10007,221102.85084411467,7804.557658420586,70336.92558892786,36.5,0.00024069381296725628,0.0,0.0,True,10000,0.5317270755767822,10000,"[33.619519381377515, 28.477308141642816, 24.019322554305216, 20.74107063540634, 18.70819387452165, 18.03054759394964, 18.792540932780504, 21.175853799980654, 24.15591356327476]"
S1,PSO,8,10008,553293.2690662357,8054.493496001606,69923.23246694182,36.5,0.005642314178870652,0.0,0.0007042406920767519,False,10000,0.53513503074646,10000,"[32.01835803156685, 26.154513280021213, 22.12072535900398, 19.35713766328283, 17.7679127259313, 17.768616966623377, 20.819849788479047, 24.598809930731036, 27.058720125924182]"
S1,PSO,9,10009,215482.38829038435,7802.117737016018,70409.57457426623,36.5,0.0012738136272216394,0.0,0.0,False,10000,0.58365797996521,10000,"[33.81895285560553, 28.627926142885908, 24.10829340654169, 20.702048820406937, 18.655385546944338, 18.055543058827887, 18.909547072162333, 20.935562666167357, 23.918802338747216]"
S1,BFGS,0,20000,211178.34048080805,7782.0053343647505,70428.04997410372,36.5,0.0015365468444783867,0.0,0.0,False,5001,0.27115321159362793,5000,"[33.45824666454482, 28.17640131069704, 23.846221039013166, 20.717235373896813, 18.918617288594557, 18.47472663120028, 19.314445657731067, 21.273449983790513, 24.09126825070045]"
S1,BFGS,1,20001,211178.34048080788,7782.005334364004,70428.04997408575,36.5,0.0015365468442228177,0.0,0.0,False,5001,0.24132895469665527,5000,"[33.458246664529206, 28.176401310678532, 23.846221039015877, 20.717235373909652, 18.918617288616428, 18.474726631209066, 19.314445657720807, 21.273449983767193, 24.091268250702296]"
S1,BFGS,2,20002,211178.34048080788,7782.005334363582,70428.04997408467,36.5,0.0015365468442075042,0.0,0.0,False,1644,0.08510327339172363,5000,"[33.458246664528275, 28.176401310672823, 23.846221039008444, 20.717235373905442, 18.91861728861494, 18.474726631223255, 19.31444565773394, 21.273449983777557, 24.091268250690106]"
S1,BFGS,3,20003,211178.34048080788,7782.0053343635955,70428.04997408447,36.5,0.0015365468442046072,0.0,0.0,False,1630,0.08439898490905762,5000,"[33.458246664528396, 28.17640131067309, 23.846221039008586, 20.717235373905204, 18.91861728861444, 18.47472663122326, 19.3144456577339, 21.273449983777333, 24.091268250689975]"
S1,BFGS,4,20004,211178.3404808079,7782.005334363795,70428.04997410387,36.5,0.0015365468444804562,0.0,0.0,False,5001,0.2413320541381836,5000,"[33.4582466645443, 28.176401310671178, 23.84622103900634, 20.717235373903748, 18.918617288611454, 18.474726631224467, 19.314445657739256, 21.273449983779773, 24.091268250703465]"
S1,BFGS,5,20005,211178.3404808079,7782.005334362394,70428.0499740924,36.5,0.0015365468443173888,0.0,0.0,False,5001,0.24129819869995117,5000,"[33.45824666448569, 28.17640131062496, 23.846221039028414, 20.717235373945027, 18.918617288623004, 18.47472663122187, 19.31444565778074, 21.27344998379593, 24.091268250706033]"
S1,BFGS,6,20006,211178.3404808079,7782.005334363586,70428.04997408442,36.5,0.0015365468442039864,0.0,0.0,False,1521,0.07822227478027344,5000,"[33.4582466645282, 28.17640131067284, 23.846221039008483, 20.71723537390537, 18.918617288614627, 18.474726631223284, 19.314445657733994, 21.273449983777486, 24.091268250690035]"
S1,BFGS,7,20007,211178.340480808,7782.005334363592,70428.04997408456,36.5,0.0015365468442058489,0.0,0.0,False,5001,0.24251985549926758,5000,"[33.45824666452818, 28.176401310672752, 23.846221039008192, 20.717235373904785, 18.918617288614303, 18.474726631223533, 19.314445657734478, 21.27344998377802, 24.09126825069038]"
S1,BFGS,8,20008,211178.34048080785,7782.005334363578,70428.04997408438,36.5,0.0015365468442033656,0.0,0.0,False,1639,0.08428120613098145,5000,"[33.45824666452812, 28.176401310672336, 23.84622103900781, 20.71723537390492, 18.918617288614502, 18.474726631223863, 19.314445657734737, 21.273449983777923, 24.091268250690376]"
S1,BFGS,9,20009,211178.34048080776,7782.005334363591,70428.04997408448,36.5,0.001536546844204814,0.0,0.0,False,1587,0.08105111122131348,5000,"[33.45824666452833, 28.17640131067288, 23.846221039008494, 20.71723537390525, 18.918617288614595, 18.474726631223344, 19.314445657733902, 21.273449983777372, 24.091268250690153]"
S2,SA,0,0,7751.283404918035,7751.120541457921,70317.99333122466,36.5,2.853624538314e-05,0.0,0.0,True,10000,0.44779491424560547,10000,"[31.192740055581837, 26.42263734346129, 23.30071259244014, 21.437946700453406, 20.631063376127756, 20.468325520331778, 20.84656206101998, 22.105112150176165, 23.80649620568649]"
S2,SA,1,1,7750.696352305654,7750.687954696634,70319.54433917764,36.5,6.479818293013858e-06,0.0,0.0,True,10000,0.4085359573364258,10000,"[32.80988237204711, 27.441962603398274, 23.597357455721138, 20.996112504685783, 19.809116492401657, 19.48657205163159, 19.860470761111436, 21.188820482476963, 23.75820806921274]"
S2,SA,2,2,7746.3631865105,7745.742023820117,70316.08107866978,36.5,5.57298255150186e-05,0.0,0.0,True,10000,0.41356897354125977,10000,"[31.207568023246267, 26.446889635119277, 23.50457420264551, 21.47916491840779, 20.354187143641145, 20.258773940745687, 20.76073770993493, 21.97928027995062, 24.118568853539035]"
S2,SA,3,3,7748.449563663026,7747.208589055984,70314.46082212204,36.5,7.877101646700008e-05,0.0,0.0,True,10000,0.41462111473083496,10000,"[31.847268719835284, 27.28943406025178, 24.131785629590297, 21.727159957263588, 20.211547427355747, 19.52729712984934, 19.90920135235417, 21.166448434633807, 23.651591465664243]"
S2,SA,4,4,7761.826459481101,7756.257075308938,70308.26542264088,36.5,0.00016687396699548266,0.0,0.0,True,10000,0.41701793670654297,10000,"[32.267499682434895, 27.241580942699798, 24.29627610216133, 21.659248188997562, 20.389495873018852, 19.73032333860183, 19.9657180257956, 20.781602169600223, 22.995570268262142]"
S2,SA,5,5,7744.066655231773,7744.009829480362,70321.18532230752,36.5,1.6856119276392056e-05,0.0,0.0,True,10000,0.4164280891418457,10000,"[31.94430384669377, 27.05194056630102, 23.870799882671616, 21.55970763330663, 20.244580565657856, 19.719592091589504, 20.193830617897017, 21.243175325021397, 23.727453402762215]"
S2,SA,6,6,7747.1735755652035,7746.338810157921,70324.54303503504,36.5,6.46051626142798e-05,0.0,0.0,True,10000,0.41399097442626953,10000,"[32.13785517691888, 27.155995500065423, 24.066692626893275, 21.678674836766525, 20.235177089714497, 19.541809201401083, 19.903593036993726, 21.115670986783396, 23.5590117217493]"
S2,SA,7,7,7778.421736552349,7777.465678313641,70324.86190018365,36.5,6.913964993812124e-05,0.0,0.0,True,10000,0.415661096572876,10000,"[32.53800342894281, 28.4086897815056, 24.48623244323495, 21.670220996185307, 20.20664277133179, 18.804898407705824, 19.099987561401825, 20.480851670801965, 22.956183136754685]"
S2,SA,8,8,7756.47505508928,7756.306448881754,70317.9582590269,36.5,2.9034996773346076e-05,0.0,0.0,True,10000,0.4102630615234375,10000,"[32.9034329797758, 27.33737799578026, 24.037287241481266, 21.563775407237067, 19.891178914185563, 19.022436639022292, 19.57083660074896, 20.98949603087306, 23.522582295196667]"
S2,SA,9,9,7757.644629555532,7757.424278667503,70317.6658902821,36.5,3.3192686545894025e-05,0.0,0.0,True,10000,0.41478419303894043,10000,"[32.96542648987877, 27.821338700922617, 23.983256164370747, 21.383348824759906, 19.92297888380311, 19.195993752735404, 19.62436451803679, 20.65634367422983, 23.172616179079363]"
S2,PSO,0,10000,9072.707787487832,9075.026775121967,70338.72752262028,36.5,0.0002663185810619515,0.0,0.0,True,10000,0.44330286979675293,10000,"[36.58738285252321, 34.48526647193686, 31.8594855506267, 21.920857912455386, 12.99083386108913, 5.0, 5.0, 17.015832214773674, 23.02230306510112]"
S2,PSO,1,10001,41215327.09031386,9402.324828033628,38516.96640270543,36.5,0.4522615699273972,0.0,0.19842896623152484,False,10000,0.4460170269012451,10000,"[39.49842896623152, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 27.54209079185402]"
S2,PSO,2,10002,9657.583434625652,9657.529770292997,70318.84221726023,36.5,1.6464487198101283e-05,0.0,0.0,True,10000,0.44057393074035645,10000,"[38.69759733694907, 36.89822707381712, 33.182275815999475, 5.0, 5.0, 5.0, 5.0, 21.489533651453005, 25.394249287295654]"
S2,PSO,3,10003,9035.49073077829,9035.404420285282,70320.25000511261,36.5,3.5552490416906806e-06,0.0,0.00012527344479096314,False,10000,0.44550395011901855,10000,"[25.025219470521, 24.279564146397597, 23.629254318043863, 23.629275640781827, 23.62940091422662, 17.08084512537312, 23.846726396668245, 25.373007042324407, 25.37298237632255]"
S2,PSO,4,10004,8321322.699002105,10212.537811768621,56196.983234047875,36.5,0.20083926003913716,0.0,0.19216612791431942,False,10000,0.4509561061859131,10000,"[39.49216612791432, 39.58090898226596, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 27.46294904605537]"
S2,PSO,5,10005,9210.17155791074,9208.621598761853,70326.19047523022,36.5,8.803292420679233e-05,0.0,0.0,True,10000,0.4399840831756592,10000,"[37.74430941420096, 34.57097454486377, 30.155061064820448, 21.380050063035405, 5.0, 5.0, 5.0, 19.387659273558956, 25.465863442402263]"
S2,PSO,6,10006,8422.562867292345,8422.3186491554,70322.77521170642,36.5,3.9465467952543396e-05,0.0,0.00010589342929279155,False,10000,0.44563937187194824,10000,"[31.596439155918777, 21.030820250164854, 21.030926143594147, 21.025752206277907, 20.992496416959366, 19.49307509717153, 23.69848600115501, 23.900380280571763, 27.26434708282938]"
S2,PSO,7,10007,9312.00031054068,9311.948781535073,70318.65855038329,36.5,1.9076359737055233e-05,0.0,0.0,True,10000,0.439831018447876,10000,"[37.976858220810904, 35.82104527696338, 32.65335450040065, 27.330543561688074, 5.0, 5.0, 5.0, 5.0, 22.111144473967606]"
S2,PSO,8,10008,8997.81112426375,8997.30033345633,70316.66997299175,36.5,4.7355332881890594e-05,0.0,0.00011161119742553183,False,10000,0.4404408931732178,10000,"[35.390648310508325, 33.21129316869182, 30.785633887852324, 28.04960820090556, 18.201741027795446, 8.689537822616934, 8.689426211419509, 14.722583552051352, 16.20623104274215]"
S2,PSO,9,10009,10205.582788544123,10205.398815110142,70317.86961605659,36.5,3.029556233520035e-05,0.0,9.046706999527032e-06,False,10000,0.4517991542816162,10000,"[39.300009046707, 39.2999618928565, 37.13913997179967, 5.0, 5.0, 5.0, 5.0, 5.011043261783364, 25.161439120165017]"
S2,BFGS,0,20000,7741.67348077033,7741.672759154896,70320.13357241286,36.5,1.899493925746364e-06,0.0,0.0,True,1828,0.07855415344238281,5000,"[31.828387619719383, 26.866329991119812, 23.608922950409493, 21.431666760811936, 20.24422925372216, 19.879261089509658, 20.329145063471245, 21.606812623162067, 23.892616965544242]"
S2,BFGS,1,20001,7741.67348077033,7741.672759154902,70320.13357241235,36.5,1.8994939185035166e-06,0.0,0.0,True,2469,0.10425376892089844,5000,"[31.828387619823697, 26.8663299911247, 23.60892295040988, 21.431666760797363, 20.244229253691326, 19.87926108946406, 20.329145063441935, 21.606812623139497, 23.89261696552029]"
S2,BFGS,2,20002,7741.673480770329,7741.67275915489,70320.13357241335,36.5,1.8994939327822728e-06,0.0,0.0,True,2655,0.10924792289733887,5000,"[31.828387619723735, 26.866329991098326, 23.608922950420226, 21.431666760832925, 20.244229253725926, 19.87926108950641, 20.329145063463862, 21.60681262315533, 23.892616965545944]"
S2,BFGS,3,20003,7741.67348077033,7741.672759154888,70320.13357241359,36.5,1.8994939360932888e-06,0.0,0.0,True,2497,0.10455179214477539,5000,"[31.828387619746838, 26.866329991110142, 23.608922950395886, 21.431666760791867, 20.24422925369515, 19.87926108951169, 20.329145063475362, 21.606812623175795, 23.89261696555632]"
S2,BFGS,4,20004,9346.681992603593,9319.88564930531,70294.26040964905,36.5,0.00036603513013290593,0.0,0.0,True,5001,0.1939709186553955,5000,"[36.914951530435474, 36.21967882485862, 32.92082912083287, 18.228117890033147, 14.664676659886911, 6.0906766352222395, 6.431929544950841, 17.498412190713882, 19.451176453658018]"
S2,BFGS,5,20005,7741.673480770331,7741.672759155079,70320.13357239586,36.5,1.8994936840421974e-06,0.0,0.0,True,5001,0.1986696720123291,5000,"[31.828387620797503, 26.86632999189399, 23.608922951643212, 21.431666761405182, 20.24422925371277, 19.8792610887444, 20.329145061802397, 21.606812621435356, 23.892616965059098]"
S2,BFGS,6,20006,7741.673480792599,7741.672759180825,70320.13357207402,36.5,1.8994891071834218e-06,0.0,0.0,True,5001,0.19879412651062012,5000,"[31.828375244817273, 26.86632235126968, 23.608932146623395, 21.43168621393493, 20.244250874244226, 19.879263805470583, 20.329125539833967, 21.606809433752275, 23.892614344651907]"
S2,BFGS,7,20007,7913.66651353832,7857.50086256016,70282.73515984742,36.5,0.0005299323116123477,0.0,0.0,True,5001,0.1954207420349121,5000,"[34.06799172069273, 25.835506909454967, 23.298474579377263, 21.564750849719108, 19.899522044525135, 19.104069865235502, 19.394300219003654, 20.461781991549344, 24.79178583173628]"
S2,BFGS,8,20008,8057.044345619454,8051.720306526999,70308.52680217073,36.5,0.0001631569657177096,0.0,0.0,True,5001,0.19545197486877441,5000,"[34.89748088021157, 29.136824729451412, 24.917397721477066, 21.709090254516628, 16.524174528388137, 16.524101536858062, 16.653949474020568, 21.45927298855692, 23.816088348901125]"
S2,BFGS,9,20009,8868.306672541306,8833.873719267034,70290.82230361346,36.5,0.0004149274230167997,0.0,0.0,True,5001,0.1953897476196289,5000,"[37.274149252158686, 34.39508975610729, 25.42739792927566, 21.05834908930933, 12.278069463189285, 10.034916176503248, 14.827137264508194, 16.083451868878516, 25.3145346673531]"
S3,SA,0,0,7744.944533247845,7744.818368062721,70321.7661745762,36.5,2.5116248239499325e-05,0.0,0.0,True,10000,0.4489591121673584,10000,"[31.599267328909225, 26.384860187649387, 23.280015022913584, 21.458343366370535, 20.343776834363805, 20.11900686938612, 20.703051628862724, 21.91495831839608, 24.08521552315894]"
S3,SA,1,1,7747.325552443638,7746.192457999265,70314.70706062882,36.5,7.526933121703642e-05,0.0,0.0,True,10000,0.4162008762359619,10000,"[31.86240302196786, 27.251628936911132, 23.963672955957797, 21.52690985958099, 20.144629447993648, 19.51879768555496, 20.16523384121532, 21.360668704115724, 23.63534657290251]"
S3,SA,2,2,7744.333693967731,7744.216136159256,70318.29513653145,36.5,2.42443610430726e-05,0.0,0.0,True,10000,0.4084768295288086,10000,"[31.309897981365857, 26.785910948854884, 23.636681157880556, 21.345222607344922, 20.217035521311164, 20.038665464921245, 20.57687393959044, 21.889732197605635, 24.073365527775984]"
S3,SA,3,3,7748.9353738282125,7748.065967759424,70324.63633915721,36.5,6.593201304335278e-05,0.0,0.0,True,10000,0.41158509254455566,10000,"[31.11575279850156, 26.805194488843046, 23.917162927164735, 21.93684410741105, 20.4471845160633, 20.014333205985032, 20.299448557562144, 21.56097498915339, 23.867158784732254]"
S3,SA,4,4,7816.683522924486,7816.617219759686,70321.28035674471,36.5,1.8207576005571003e-05,0.0,0.0,True,10000,0.42215776443481445,10000,"[33.07940983266868, 29.2951984595233, 25.296987380709016, 21.64237777751373, 19.336547575002058, 18.410363822214826, 18.441233580440976, 19.788298344989016, 22.3623101423934]"
S3,SA,5,5,7744.477757169693,7744.0697208919455,70323.17623957623,36.5,4.5168367125062086e-05,0.0,0.0,True,10000,0.4118061065673828,10000,"[31.397983400908817, 26.636124215495027, 23.568715542168512, 21.399130777202213, 20.194333789068306, 20.002953574630496, 20.554285515013312, 21.852777187398598, 24.2525427224792]"
S3,SA,6,6,7742.779029081367,7742.773501939608,70320.36966996462,36.5,5.2569676425531286e-06,0.0,0.0,True,10000,0.409837007522583,10000,"[31.899212886167568, 26.799006952550847, 23.545148616593792, 21.33522032082847, 20.24805972198748, 19.888830347077953, 20.283095763308722, 21.565994686376673, 24.020781839182373]"
S3,SA,7,7,7750.908602886447,7750.87282326578,70320.9405496587,36.5,1.337527956056212e-05,0.0,0.0,True,10000,0.4091200828552246,10000,"[32.08223283277559, 26.925742499740767, 24.10001545519521, 21.901373077695506, 20.220855788563654, 19.673728009144106, 19.919968165380563, 21.174644996006457, 23.42229967587083]"
S3,SA,8,8,7749.922974559291,7749.733155576455,70317.83362475113,36.5,3.0807384085147223e-05,0.0,0.0,True,10000,0.40747499465942383,10000,"[32.52291112399465, 27.366581386545803, 23.91332223433852, 21.337889741282563, 20.04021757516653, 19.63713618769681, 19.926104699374672, 21.019322956067906, 23.326115983685515]"
S3,SA,9,9,7743.171545267488,7742.866328729614,70322.74705841824,36.5,3.906510833681322e-05,0.0,0.0,True,10000,0.410811185836792,10000,"[31.60053267417176, 26.966001302413495, 23.66902809966582, 21.377484190097302, 20.248148031330082, 19.8617757556419, 20.444398915893206, 21.659872320750047, 23.876554860116844]"
S3,PSO,0,10000,8014.338354840626,8014.304512527767,70319.08526797891,36.5,1.3008134543379667e-05,0.0,0.0,True,10000,0.44121527671813965,10000,"[27.803002629711294, 27.165816918194015, 25.2859442528881, 23.504768170049775, 21.19392924477603, 19.973217169903474, 20.468330181788144, 22.274158938366362, 23.378778669958855]"
S3,PSO,1,10001,8440.219049946709,8440.230508329585,70320.77546470542,36.5,1.1027655082826839e-05,0.0,0.0,True,10000,0.43788623809814453,10000,"[36.569312783731334, 30.46453694085645, 27.598877533332868, 22.512858237471313, 14.333905324652441, 12.024002743708941, 13.828323188313613, 19.204554177597014, 24.025443591524102]"
S3,PSO,2,10002,8749.502536735845,8749.487472233466,70319.38970246697,36.5,8.678861391192301e-06,0.0,0.0,True,10000,0.43804287910461426,10000,"[36.961508926871936, 33.92359938224843, 29.886575268315177, 24.073001942945194, 12.0, 12.0, 12.0, 12.0, 21.804881553567885]"
S3,PSO,3,10003,7799.84358320018,7799.843223037968,70320.09436543292,36.5,1.341943016448731e-06,0.0,0.0,True,10000,0.43962597846984863,10000,"[32.81704997318646, 27.784660201540234, 22.892153874456085, 20.068723794113186, 18.990836312592, 18.690167405437993, 20.065212889479188, 22.31593799314401, 24.871474768596908]"
S3,PSO,4,10004,8565.90337845756,8565.89183482,70319.46576147147,36.5,7.597248699275082e-06,0.0,0.0,True,10000,0.44008398056030273,10000,"[36.47912138742676, 32.96942915930132, 28.48435093892297, 22.358183702759014, 12.0, 12.0, 12.0, 18.135321104287787, 23.223410047900675]"
S3,PSO,5,10005,8382.730339367285,8381.05023648843,70326.44513178992,36.5,9.165432010696837e-05,0.0,0.0,True,10000,0.44352102279663086,10000,"[32.073529502347924, 23.113444234782744, 22.593951721053465, 19.2307522238756, 19.201286116605832, 18.187661224275658, 23.46930326717029, 23.960616514554875, 27.35996056515741]"
S3,PSO,6,10006,7743.3353308490805,7743.3352010560975,70320.08518283862,36.5,1.2113600486651221e-06,0.0,0.0,True,10000,0.44124531745910645,10000,"[31.936160392973196, 27.167956050545758, 23.7359538834809, 21.368168956537954, 20.209236703099496, 19.7369419211162, 20.193832794587898, 21.424691590557778, 23.696047496272694]"
S3,PSO,7,10007,8407.106989821505,8407.032555657972,70318.42715357008,36.5,2.236698563591102e-05,0.0,0.0,True,10000,0.4404449462890625,10000,"[35.857301778032465, 32.21401123985934, 27.944067966146008, 23.440536637818628, 18.355273620510896, 12.0, 12.0, 16.70201209521864, 21.49417773081038]"
S3,PSO,8,10008,7855.393278515443,7855.39284418137,70319.90631141851,36.5,1.3323177117192154e-06,0.0,3.982963136195394e-06,False,10000,0.4436001777648926,10000,"[33.188129511374136, 27.30651610381083, 24.84972538440251, 20.784311002673082, 18.05613735355667, 18.056141336519808, 19.457488202973735, 21.79203654667242, 24.567590592835785]"
S3,PSO,9,10009,8626.3565196468,8624.680912346468,70326.5198941304,36.5,9.271749332191419e-05,0.0,0.0,True,10000,0.4411652088165283,10000,"[32.746357347848644, 30.55325315681323, 30.185865951490264, 16.73780860770629, 16.685394552987034, 16.192557370475484, 16.207193755575922, 20.224380870188053, 24.930297364307723]"
S3,BFGS,0,20000,7741.692545893121,7741.691824035533,70320.13359482263,36.5,1.8998126085510953e-06,0.0,0.0,True,2085,0.08945703506469727,5000,"[31.748082639478227, 26.86578676623293, 23.57170292066904, 21.430681704599813, 20.232639999867658, 19.87816417261665, 20.339945810598934, 21.653740575382873, 23.93033704715408]"
S3,BFGS,1,20001,8682.971424469231,8617.988468814712,70279.91668842429,36.5,0.0005700129632496059,0.0,0.0,True,5001,0.19584417343139648,5000,"[35.922748355001474, 28.741286057040416, 19.43434204511948, 18.787864827925763, 17.81971168903435, 14.027123032877135, 22.11086039341022, 23.470281002540467, 24.905133147782557]"
S3,BFGS,2,20002,7741.692545893121,7741.691824035533,70320.13359482262,36.5,1.8998126083441567e-06,0.0,0.0,True,1885,0.08109116554260254,5000,"[31.748082639505668, 26.865786766209393, 23.571702920647198, 21.43068170457311, 20.232639999864805, 19.878164172590594, 20.33994581060662, 21.65374057542, 23.930337047173246]"
S3,BFGS,3,20003,7741.69254589312,7741.691824035535,70320.1335948222,36.5,1.8998126023429403e-06,0.0,0.0,True,1956,0.08406496047973633,5000,"[31.748082639469093, 26.865786766193295, 23.571702920640895, 21.43068170457907, 20.232639999878863, 19.878164172618952, 20.33994581062948, 21.653740575433865, 23.930337047172927]"
S3,BFGS,4,20004,8204.671698898761,8174.25743716251,70292.57778675473,36.5,0.00038996321452318747,0.0,0.0,True,5001,0.1964249610900879,5000,"[30.059840136394524, 29.088593277683877, 27.04466252774511, 24.891969277692244, 19.15748851055806, 17.130537503835875, 18.026356892156056, 20.32146405833806, 22.6065461763948]"
S3,BFGS,5,20005,7741.692545893122,7741.691824035531,70320.13359482272,36.5,1.8998126097927262e-06,0.0,0.0,True,2220,0.09365391731262207,5000,"[31.748082639546297, 26.865786766245566, 23.571702920655383, 21.43068170459603, 20.23263999986218, 19.878164172588974, 20.339945810579756, 21.65374057536306, 23.93033704712779]"
S3,BFGS,6,20006,7741.692545893121,7741.691824035523,70320.13359482342,36.5,1.8998126197257742e-06,0.0,0.0,True,2062,0.08779025077819824,5000,"[31.748082639519254, 26.865786766231928, 23.571702920650782, 21.430681704547403, 20.232639999872816, 19.878164172588296, 20.33994581061837, 21.653740575401628, 23.930337047152463]"
S3,BFGS,7,20007,7741.692545893122,7741.69182403553,70320.13359482291,36.5,1.8998126124829267e-06,0.0,0.0,True,1901,0.08197784423828125,5000,"[31.748082639542492, 26.865786766241825, 23.571702920668294, 21.43068170457991, 20.232639999856637, 19.878164172580636, 20.339945810581522, 21.65374057537579, 23.93033704713772]"
S3,BFGS,8,20008,7741.692545893121,7741.691824035531,70320.13359482255,36.5,1.8998126073094642e-06,0.0,0.0,True,1935,0.08298015594482422,5000,"[31.748082639504503, 26.86578676617733, 23.571702920630802, 21.430681704578575, 20.232639999871886, 19.878164172619538, 20.33994581062385, 21.653740575426863, 23.930337047171143]"
S3,BFGS,9,20009,8343.508009105444,8278.992947810842,70280.06125431166,36.5,0.0005679571343620796,0.0,0.0,True,5001,0.19565796852111816,5000,"[35.66576526309645, 32.867903456374826, 21.860396324602007, 19.879253245912466, 17.923077787325525, 14.919994226889376, 17.757300528600553, 18.995296443698688, 23.876998499443918]"
S4,SA,0,0,134581.16654183107,7766.670030928597,70459.16445465447,36.5,0.001979016704415107,0.0,0.0,False,10000,0.5421919822692871,10000,"[34.03925543895798, 29.263305694157626, 25.166604207718564, 22.03155862620321, 20.109963822157162, 19.253639143686836, 19.193542390927384, 19.750830772432142, 20.987920511452387, 22.741039164317577, 24.842289814016862]"
S4,SA,1,1,129622.78447420661,7785.270585217004,70438.56865873824,36.5,0.0016861299593037115,0.0,0.0,False,10000,0.526129961013794,10000,"[34.4448703168994, 29.784340287125428, 25.696234286136445, 22.34448126313967, 20.073014568810088, 18.843843194813868, 18.476313182384956, 19.10594591070617, 20.586063516666915, 22.460473809896996, 24.785920835618185]"
S4,SA,2,2,131270.200331018,7765.616511392097,70433.70554639063,36.5,0.001616973071539093,0.0,0.0,False,10000,0.5276758670806885,10000,"[34.074969591907745, 29.469948693503195, 25.504421119658453, 22.36757924864854, 20.196715723067847, 19.135162963463518, 18.991370384794475, 19.57300292310196, 20.69442849544679, 22.410335191647388, 24.71298121511383]"
S4,SA,3,3,137386.8336567185,7818.167475903674,70549.78377031838,36.5,0.0032676872912169494,0.0,0.0,False,10000,0.5261778831481934,10000,"[34.87829440780376, 30.618777528518297, 26.881046018588115, 23.488632272256545, 20.711600189452064, 18.797488796114784, 17.838076976042107, 17.931768360785306, 19.080589131768594, 21.285210262553463, 24.17913269014729]"
S4,SA,4,4,130956.23705384458,7789.684890015295,70441.04058540372,36.5,0.001721282500052951,0.0,0.0,False,10000,0.5274040699005127,10000,"[34.564916111500935, 30.079744374626983, 26.17165841160441, 22.833178503803047, 20.45621051450491, 18.849682449910144, 18.319702397183352, 18.601986754801416, 19.86089699469938, 21.870923185408973, 24.624950151257323]"
S4,SA,5,5,138350.71130737482,7788.765020429814,70372.78233019699,36.5,0.0007506019652586902,0.0,0.0,True,10000,0.5280048847198486,10000,"[34.040416437826764, 29.21339172615378, 25.100354058802385, 21.881101462686424, 19.81003705738032, 18.877654758568035, 18.78911412111482, 19.84405887683487, 21.245671992796336, 23.072897312123583, 25.160824521122606]"
S4,SA,6,6,131167.61278560958,7782.878490927864,70401.87938675944,36.5,0.0011643826330977798,0.0,0.0,False,10000,0.5277230739593506,10000,"[34.08512868063014, 29.357714150564934, 25.378355151444563, 22.238444688086194, 19.98857853381523, 18.808211904691138, 18.725699101641485, 19.515375501641607, 20.93302212970168, 22.87270394752727, 25.0576444462271]"
