node_label,x,y,z,ux,uy,uz,umag,deformed_x,deformed_y,deformed_z
1,39.29999923706055,0.0,0.0,9.709969840334645e-31,-4.7488283763332635e-31,1.6463313249791797e-31,0.0,39.29999923706055,-4.7488283763332635e-31,1.6463313249791797e-31
2,38.8161506652832,0.0,6.147873878479004,9.852262961303943e-31,-4.749736328169839e-31,-1.2430238564147386e-32,0.0,38.8161506652832,-4.749736328169839e-31,6.147873878479004
3,37.376522064208984,0.0,12.144368171691895,9.75272021888535e-31,-4.7494631432827075e-31,1.3996555987006489e-31,0.0,37.376522064208984,-4.7494631432827075e-31,12.144368171691895
4,35.01655578613281,0.0,17.841827392578125,9.41644796053884e-31,-4.74870847590948e-31,2.8871535392495456e-31,0.0,35.01655578613281,-4.74870847590948e-31,17.841827392578125
5,31.794368743896484,0.0,23.099960327148438,8.854393330054748e-31,-4.748199721954444e-31,4.302272178388086e-31,0.0,31.794368743896484,-4.748199721954444e-31,23.099960327148438
6,27.789297103881836,0.0,27.789297103881836,8.081923329982506e-31,-4.748456920118404e-31,5.612115189159074e-31,0.0,27.789297103881836,-4.748456920118404e-31,27.789297103881836
7,23.099960327148438,0.0,31.794368743896484,7.11786044606522e-31,-4.749657334949463e-31,6.7866846610261346e-31,0.0,23.099960327148438,-4.749657334949463e-31,31.794368743896484
8,17.841827392578125,0.0,35.01655578613281,5.983840357126385e-31,-4.751503801475735e-31,7.798490483100938e-31,0.0,17.841827392578125,-4.751503801475735e-31,35.01655578613281
9,12.144368171691895,0.0,37.376522064208984,4.7048343247593885e-31,-4.7533930559963766e-31,8.622430678818285e-31,0.0,12.144368171691895,-4.7533930559963766e-31,37.376522064208984
10,6.147873878479004,0.0,38.8161506652832,3.3092342991185116e-31,-4.754380471251067e-31,9.235929644071762e-31,0.0,6.147873878479004,-4.754380471251067e-31,38.8161506652832
11,0.0,0.0,39.29999923706055,1.8299119217795839e-31,-4.753385062634791e-31,9.6196429736265e-31,0.0,1.8299119217795839e-31,-4.753385062634791e-31,39.29999923706055
12,-6.147873878479004,0.0,38.8161506652832,3.0397793143372887e-32,-4.749788990316755e-31,9.760313912391662e-31,0.0,-6.147873878479004,-4.749788990316755e-31,38.8161506652832
13,-12.144368171691895,0.0,37.376522064208984,-1.2279824070257692e-31,-4.742310025059084e-31,9.649100862058106e-31,0.0,-12.144368171691895,-4.742310025059084e-31,37.376522064208984
14,-17.841827392578125,0.0,35.01655578613281,-2.7215066369135915e-31,-4.732230396099653e-31,9.291132739577338e-31,0.0,-17.841827392578125,-4.732230396099653e-31,35.01655578613281
15,-23.099960327148438,0.0,31.794368743896484,-4.144343101761891e-31,-4.726194937904791e-31,8.714308257674035e-31,0.0,-23.099960327148438,-4.726194937904791e-31,31.794368743896484
16,-27.789297103881836,0.0,27.789297103881836,-5.472119924546764e-31,-4.726320010503718e-31,7.938658780481689e-31,0.0,-27.789297103881836,-4.726320010503718e-31,27.789297103881836
17,-31.794368743896484,0.0,23.099960327148438,-6.6627062122403886e-31,-4.7284316685555354e-31,6.968699146702938e-31,0.0,-31.794368743896484,-4.7284316685555354e-31,23.099960327148438
18,-35.01655578613281,0.0,17.841827392578125,-7.677320995615917e-31,-4.728624919826811e-31,5.825200341516812e-31,0.0,-35.01655578613281,-4.728624919826811e-31,17.841827392578125
19,-37.376522064208984,0.0,12.144368171691895,-8.495747182432426e-31,-4.728084192425432e-31,4.540826531746221e-31,0.0,-37.376522064208984,-4.728084192425432e-31,12.144368171691895
20,-38.8161506652832,0.0,6.147873878479004,-9.100686668020956e-31,-4.72742262420479e-31,3.1472457703011866e-31,0.0,-38.8161506652832,-4.72742262420479e-31,6.147873878479004
21,-39.29999923706055,0.0,0.0,-9.477615044182747e-31,-4.7263289442607845e-31,1.677420094273117e-31,0.0,-39.29999923706055,-4.7263289442607845e-31,1.677420094273117e-31
22,-38.8161506652832,0.0,-6.147873878479004,-9.616248145941325e-31,-4.724384206406784e-31,1.6612726810241765e-32,0.0,-38.8161506652832,-4.724384206406784e-31,-6.147873878479004
23,-37.376522064208984,0.0,-12.144368171691895,-9.511366778379037e-31,-4.721344848213298e-31,-1.3494880858951254e-31,0.0,-37.376522064208984,-4.721344848213298e-31,-12.144368171691895
24,-35.01655578613281,0.0,-17.841827392578125,-9.160994230195543e-31,-4.715861872363323e-31,-2.8310594190260464e-31,0.0,-35.01655578613281,-4.715861872363323e-31,-17.841827392578125
25,-31.794368743896484,0.0,-23.099960327148438,-8.569999869189688e-31,-4.706602268263025e-31,-4.235037663102974e-31,0.0,-31.794368743896484,-4.706602268263025e-31,-23.099960327148438
26,-27.789297103881836,0.0,-27.789297103881836,-7.7674160548380805e-31,-4.698755608372416e-31,-5.528432216521776e-31,0.0,-27.789297103881836,-4.698755608372416e-31,-27.789297103881836
27,-23.099960327148438,0.0,-31.794368743896484,-6.786293926703921e-31,-4.6972462736259605e-31,-6.695549994600104e-31,0.0,-23.099960327148438,-4.6972462736259605e-31,-31.794368743896484
28,-17.841827392578125,0.0,-35.01655578613281,-5.641837798918486e-31,-4.700445499051158e-31,-7.7053711120129786e-31,0.0,-17.841827392578125,-4.700445499051158e-31,-35.01655578613281
29,-12.144368171691895,0.0,-37.376522064208984,-4.3558201778477045e-31,-4.70322060611458e-31,-8.519581505889699e-31,0.0,-12.144368171691895,-4.70322060611458e-31,-37.376522064208984
30,-6.147873878479004,0.0,-38.8161506652832,-2.9627658027729683e-31,-4.704943410635145e-31,-9.118579572831433e-31,0.0,-6.147873878479004,-4.704943410635145e-31,-38.8161506652832
