element_label,centroid_x,centroid_y,centroid_z,mises_pa_avg,mises_pa_max
1,34.24467754364014,1.8250000476837158,6.811689853668213,1739392.0625,2067875.625
2,29.031236171722412,1.8250000476837158,19.398051738739014,1740029.875,2066329.25
3,19.398051738739014,1.8250000476837158,29.031236171722412,1743386.1875,2066138.25
4,6.811689853668213,1.8250000476837158,34.24467754364014,1751198.4375,2070453.75
5,-6.811689853668213,1.8250000476837158,34.24467754364014,1759588.875,2074983.0
6,-19.398051738739014,1.8250000476837158,29.031236171722412,1765344.875,2075145.0
7,-29.031236171722412,1.8250000476837158,19.398051738739014,1768023.0,2078249.75
8,-34.24467754364014,1.8250000476837158,6.811689853668213,1768454.0,2078702.5
9,-34.24467754364014,1.8250000476837158,-6.811689853668213,1768454.0,2078702.5
10,-29.031236171722412,1.8250000476837158,-19.398051738739014,1768023.0,2078249.75
11,-19.398051738739014,1.8250000476837158,-29.031236171722412,1765344.875,2075145.0
12,-6.811689853668213,1.8250000476837158,-34.24467754364014,1759588.875,2074983.0
13,6.811689853668213,1.8250000476837158,-34.24467754364014,1751198.4375,2070453.75
14,19.398051738739014,1.8250000476837158,-29.031236171722412,1743386.1875,2066138.25
15,29.031236171722412,1.8250000476837158,-19.398051738739014,1740029.875,2066329.25
16,34.24467754364014,1.8250000476837158,-6.811689853668213,1739392.0625,2067875.625
17,28.232076168060303,5.4750001430511475,5.615709066390991,3489426.875,3554739.5
18,23.933998584747314,5.4750001430511475,15.992186784744263,3500217.125,3560226.0
19,15.992186784744263,5.4750001430511475,23.933998584747314,3523089.375,3573007.0
20,5.615709066390991,5.4750001430511475,28.232076168060303,3557490.625,3595976.0
21,-5.615709066390991,5.4750001430511475,28.232076168060303,3599761.0,3625464.0
22,-15.992186784744263,5.4750001430511475,23.933998584747314,3633132.0,3651449.25
23,-23.933998584747314,5.4750001430511475,15.992186784744263,3644206.625,3656956.0
24,-28.232076168060303,5.4750001430511475,5.615709066390991,3642076.875,3654123.25
25,-28.232076168060303,5.4750001430511475,-5.615709066390991,3642076.875,3654123.25
26,-23.933998584747314,5.4750001430511475,-15.992186784744263,3644206.625,3656956.0
27,-15.992186784744263,5.4750001430511475,-23.933998584747314,3633132.0,3651449.25
28,-5.615709066390991,5.4750001430511475,-28.232076168060303,3599761.0,3625464.0
29,5.615709066390991,5.4750001430511475,-28.232076168060303,3557490.625,3595976.0
30,15.992186784744263,5.4750001430511475,-23.933998584747314,3523089.375,3573007.0
31,23.933998584747314,5.4750001430511475,-15.992186784744263,3500217.125,3560226.0
32,28.232076168060303,5.4750001430511475,-5.615709066390991,3489426.875,3554739.5
33,24.214022636413574,9.125,4.8164684772491455,2184066.5,2407378.75
34,20.52765703201294,9.125,13.716141939163208,2189137.1875,2407964.75
35,13.716141939163208,9.125,20.52765703201294,2199882.375,2408669.25
36,4.8164684772491455,9.125,24.214022636413574,2216814.0,2414520.25
37,-4.8164684772491455,9.125,24.214022636413574,2237939.375,2424877.75
38,-13.716141939163208,9.125,20.52765703201294,2256131.0,2432322.75
39,-20.52765703201294,9.125,13.716141939163208,2262561.625,2437866.5
40,-24.214022636413574,9.125,4.8164684772491455,2262540.25,2435992.75
41,-24.214022636413574,9.125,-4.8164684772491455,2262540.25,2435992.75
42,-20.52765703201294,9.125,-13.716141939163208,2262561.625,2437866.5
43,-13.716141939163208,9.125,-20.52765703201294,2256131.0,2432322.75
44,-4.8164684772491455,9.125,-24.214022636413574,2237939.375,2424877.75
45,4.8164684772491455,9.125,-24.214022636413574,2216814.0,2414520.25
46,13.716141939163208,9.125,-20.52765703201294,2199882.375,2408669.25
47,20.52765703201294,9.125,-13.716141939163208,2189137.1875,2407964.75
48,24.214022636413574,9.125,-4.8164684772491455,2184066.5,2407378.75
49,21.586105346679688,12.775000095367432,4.293743133544922,799683.5625,955759.625
50,18.299816131591797,12.775000095367432,12.227546215057373,795408.6875,952547.6875
51,12.227546215057373,12.775000095367432,18.299816131591797,784783.75,944324.1875
52,4.293743133544922,12.775000095367432,21.586105346679688,770406.96875,932379.6875
53,-4.293743133544922,12.775000095367432,21.586105346679688,758337.40625,920582.875
54,-12.227546215057373,12.775000095367432,18.299816131591797,752272.6875,914794.25
55,-18.299816131591797,12.775000095367432,12.227546215057373,752749.125,916723.625
56,-21.586105346679688,12.775000095367432,4.293743133544922,753835.90625,920839.125
57,-21.586105346679688,12.775000095367432,-4.293743133544922,753835.90625,920839.125
58,-18.299816131591797,12.775000095367432,-12.227546215057373,752749.125,916723.625
59,-12.227546215057373,12.775000095367432,-18.299816131591797,752272.6875,914794.25
60,-4.293743133544922,12.775000095367432,-21.586105346679688,758337.40625,920582.875
61,4.293743133544922,12.775000095367432,-21.586105346679688,770406.96875,932379.6875
62,12.227546215057373,12.775000095367432,-18.299816131591797,784783.75,944324.1875
63,18.299816131591797,12.775000095367432,-12.227546215057373,795408.6875,952547.6875
64,21.586105346679688,12.775000095367432,-4.293743133544922,799683.5625,955759.625
65,20.00030517578125,16.425000190734863,3.9783079624176025,1058539.34375,1134878.375
66,16.955439805984497,16.425000190734863,11.329262733459473,1058117.78125,1132185.375
67,11.329262733459473,16.425000190734863,16.955439805984497,1055644.84375,1125770.125
68,3.9783079624176025,16.425000190734863,20.00030517578125,1050986.25,1116805.125
69,-3.9783079624176025,16.425000190734863,20.00030517578125,1048030.375,1105558.125
70,-11.329262733459473,16.425000190734863,16.955439805984497,1049040.15625,1100217.0
71,-16.955439805984497,16.425000190734863,11.329262733459473,1053175.1875,1104793.0
72,-20.00030517578125,16.425000190734863,3.9783079624176025,1056482.4375,1112041.875
73,-20.00030517578125,16.425000190734863,-3.9783079624176025,1056482.4375,1112041.875
74,-16.955439805984497,16.425000190734863,-11.329262733459473,1053175.1875,1104793.0
75,-11.329262733459473,16.425000190734863,-16.955439805984497,1049040.15625,1100217.0
76,-3.9783079624176025,16.425000190734863,-20.00030517578125,1048030.375,1105558.125
77,3.9783079624176025,16.425000190734863,-20.00030517578125,1050986.25,1116805.125
78,11.329262733459473,16.425000190734863,-16.955439805984497,1055644.84375,1125770.125
79,16.955439805984497,16.425000190734863,-11.329262733459473,1058117.78125,1132185.375
80,20.00030517578125,16.425000190734863,-3.9783079624176025,1058539.34375,1134878.375
81,19.304635524749756,20.074999809265137,3.839930772781372,610125.265625,825978.625
82,16.36567974090576,20.074999809265137,10.935197591781616,609278.078125,821733.875
83,10.935197591781616,20.074999809265137,16.36567974090576,606239.265625,812244.25
84,3.839930772781372,20.074999809265137,19.304635524749756,600591.5,796908.6875
85,-3.839930772781372,20.074999809265137,19.304635524749756,593204.125,781877.75
86,-10.935197591781616,20.074999809265137,16.36567974090576,589913.34375,773221.6875
87,-16.36567974090576,20.074999809265137,10.935197591781616,592408.25,774159.9375
88,-19.304635524749756,20.074999809265137,3.839930772781372,596182.078125,777937.25
89,-19.304635524749756,20.074999809265137,-3.839930772781372,596182.078125,777937.25
90,-16.36567974090576,20.074999809265137,-10.935197591781616,592408.25,774159.9375
91,-10.935197591781616,20.074999809265137,-16.36567974090576,589913.34375,773221.6875
92,-3.839930772781372,20.074999809265137,-19.304635524749756,593204.125,781877.75
93,3.839930772781372,20.074999809265137,-19.304635524749756,600591.5,796908.6875
94,10.935197591781616,20.074999809265137,-16.36567974090576,606239.265625,812244.25
95,16.36567974090576,20.074999809265137,-10.935197591781616,609278.078125,821733.875
96,19.304635524749756,20.074999809265137,-3.839930772781372,610125.265625,825978.625
97,19.321486949920654,23.72499942779541,3.843282699584961,420239.09375,507801.84375
98,16.379965782165527,23.72499942779541,10.944743156433105,418681.96875,505491.0
99,10.944743156433105,23.72499942779541,16.379965782165527,415302.09375,500305.0
100,3.843282699584961,23.72499942779541,19.321486949920654,408269.375,492187.46875
101,-3.843282699584961,23.72499942779541,19.321486949920654,396581.734375,476796.59375
102,-10.944743156433105,23.72499942779541,16.379965782165527,388040.890625,465265.875
103,-16.379965782165527,23.72499942779541,10.944743156433105,390852.734375,469102.71875
104,-19.321486949920654,23.72499942779541,3.843282699584961,397171.515625,476946.875
105,-19.321486949920654,23.72499942779541,-3.843282699584961,397171.515625,476946.875
106,-16.379965782165527,23.72499942779541,-10.944743156433105,390852.734375,469102.71875
107,-10.944743156433105,23.72499942779541,-16.379965782165527,388040.890625,465265.875
108,-3.843282699584961,23.72499942779541,-19.321486949920654,396581.734375,476796.59375
109,3.843282699584961,23.72499942779541,-19.321486949920654,408269.375,492187.46875
110,10.944743156433105,23.72499942779541,-16.379965782165527,415302.09375,500305.0
111,16.379965782165527,23.72499942779541,-10.944743156433105,418681.96875,505491.0
112,19.321486949920654,23.72499942779541,-3.843282699584961,420239.09375,507801.84375
113,20.12815237045288,27.375,4.0037384033203125,350604.96875,376419.21875
114,17.063823699951172,27.375,11.401682376861572,350454.6875,375987.84375
115,11.401682376861572,27.375,17.063823699951172,349637.671875,373863.40625
116,4.0037384033203125,27.375,20.12815237045288,347877.203125,370326.78125
117,-4.0037384033203125,27.375,20.12815237045288,340930.21875,361282.25
118,-11.401682376861572,27.375,17.063823699951172,334520.21875,354985.71875
119,-17.063823699951172,27.375,11.401682376861572,338334.484375,357840.09375
120,-20.12815237045288,27.375,4.0037384033203125,344382.65625,362996.8125
121,-20.12815237045288,27.375,-4.0037384033203125,344382.65625,362996.8125
122,-17.063823699951172,27.375,-11.401682376861572,338334.484375,357840.09375
123,-11.401682376861572,27.375,-17.063823699951172,334520.21875,354985.71875
124,-4.0037384033203125,27.375,-20.12815237045288,340930.21875,361282.25
125,4.0037384033203125,27.375,-20.12815237045288,347877.203125,370326.78125
126,11.401682376861572,27.375,-17.063823699951172,349637.671875,373863.40625
127,17.063823699951172,27.375,-11.401682376861572,350454.6875,375987.84375
128,20.12815237045288,27.375,-4.0037384033203125,350604.96875,376419.21875
129,21.92586660385132,31.024999618530273,4.361325979232788,276390.453125,311416.75
130,18.587852239608765,31.024999618530273,12.420005798339844,271909.8515625,306753.65625
131,12.420005798339844,31.024999618530273,18.587852239608765,262424.28125,295861.5
132,4.361325979232788,31.024999618530273,21.92586660385132,251124.78125,283683.96875
133,-4.361325979232788,31.024999618530273,21.92586660385132,236820.265625,269276.78125
134,-12.420005798339844,31.024999618530273,18.587852239608765,222514.7578125,254528.890625
135,-18.587852239608765,31.024999618530273,12.420005798339844,219303.3359375,251316.6875
136,-21.92586660385132,31.024999618530273,4.361325979232788,219681.9921875,249412.40625
137,-21.92586660385132,31.024999618530273,-4.361325979232788,219681.9921875,249412.40625
138,-18.587852239608765,31.024999618530273,-12.420005798339844,219303.3359375,251316.6875
139,-12.420005798339844,31.024999618530273,-18.587852239608765,222514.7578125,254528.890625
140,-4.361325979232788,31.024999618530273,-21.92586660385132,236820.265625,269276.78125
141,4.361325979232788,31.024999618530273,-21.92586660385132,251124.78125,283683.96875
142,12.420005798339844,31.024999618530273,-18.587852239608765,262424.28125,295861.5
143,18.587852239608765,31.024999618530273,-12.420005798339844,271909.8515625,306753.65625
144,21.92586660385132,31.024999618530273,-4.361325979232788,276390.453125,311416.75
145,24.731847286224365,34.67499923706055,4.919470310211182,688130.65625,690978.4375
146,20.966647624969482,34.67499923706055,14.009466171264648,676566.59375,679619.5
147,14.009466171264648,34.67499923706055,20.966647624969482,655218.6875,657980.75
148,4.919470310211182,34.67499923706055,24.731847286224365,627383.15625,631606.0625
149,-4.919470310211182,34.67499923706055,24.731847286224365,596826.09375,601122.5625
150,-14.009466171264648,34.67499923706055,20.966647624969482,572693.09375,572747.5625
151,-20.966647624969482,34.67499923706055,14.009466171264648,562927.3125,566968.0
152,-24.731847286224365,34.67499923706055,4.919470310211182,562037.34375,566922.9375
153,-24.731847286224365,34.67499923706055,-4.919470310211182,562037.34375,566922.9375
154,-20.966647624969482,34.67499923706055,-14.009466171264648,562927.3125,566968.0
155,-14.009466171264648,34.67499923706055,-20.966647624969482,572693.09375,572747.5625
156,-4.919470310211182,34.67499923706055,-24.731847286224365,596826.09375,601122.5625
157,4.919470310211182,34.67499923706055,-24.731847286224365,627383.15625,631606.0625
158,14.009466171264648,34.67499923706055,-20.966647624969482,655218.6875,657980.75
159,20.966647624969482,34.67499923706055,-14.009466171264648,676566.59375,679619.5
160,24.731847286224365,34.67499923706055,-4.919470310211182,688130.65625,690978.4375
