node_label,x,y,z,ux,uy,uz,umag,scale_factor,scaled_x,scaled_y,scaled_z
1,39.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,2.90915851713428,39.29999923706055,0.0,0.0
2,36.308467864990234,0.0,15.039459228515625,0.0,0.0,0.0,0.0,2.90915851713428,36.308467864990234,0.0,15.039459228515625
3,27.789297103881836,0.0,27.789297103881836,0.0,0.0,0.0,0.0,2.90915851713428,27.789297103881836,0.0,27.789297103881836
4,15.039459228515625,0.0,36.308467864990234,0.0,0.0,0.0,0.0,2.90915851713428,15.039459228515625,0.0,36.308467864990234
5,0.0,0.0,39.29999923706055,0.0,0.0,0.0,0.0,2.90915851713428,0.0,0.0,39.29999923706055
6,-15.039459228515625,0.0,36.308467864990234,0.0,0.0,0.0,0.0,2.90915851713428,-15.039459228515625,0.0,36.308467864990234
7,-27.789297103881836,0.0,27.789297103881836,0.0,0.0,0.0,0.0,2.90915851713428,-27.789297103881836,0.0,27.789297103881836
8,-36.308467864990234,0.0,15.039459228515625,0.0,0.0,0.0,0.0,2.90915851713428,-36.308467864990234,0.0,15.039459228515625
9,-39.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,2.90915851713428,-39.29999923706055,0.0,0.0
10,-36.308467864990234,0.0,-15.039459228515625,0.0,0.0,0.0,0.0,2.90915851713428,-36.308467864990234,0.0,-15.039459228515625
11,-27.789297103881836,0.0,-27.789297103881836,0.0,0.0,0.0,0.0,2.90915851713428,-27.789297103881836,0.0,-27.789297103881836
12,-15.039459228515625,0.0,-36.308467864990234,0.0,0.0,0.0,0.0,2.90915851713428,-15.039459228515625,0.0,-36.308467864990234
13,-0.0,0.0,-39.29999923706055,0.0,0.0,0.0,0.0,2.90915851713428,0.0,0.0,-39.29999923706055
14,15.039459228515625,0.0,-36.308467864990234,0.0,0.0,0.0,0.0,2.90915851713428,15.039459228515625,0.0,-36.308467864990234
15,27.789297103881836,0.0,-27.789297103881836,0.0,0.0,0.0,0.0,2.90915851713428,27.789297103881836,0.0,-27.789297103881836
16,36.308467864990234,0.0,-15.039459228515625,0.0,0.0,0.0,0.0,2.90915851713428,36.308467864990234,0.0,-15.039459228515625
17,31.944303512573242,3.5999999046325684,0.0,7.694923691292654e-12,1.0193584691620128e-11,-0.0036898329854011536,0.0036898329854011536,2.90915851713428,31.944303512595628,3.5999999046622233,-0.010734309056282773
18,29.5126895904541,3.5999999046325684,12.224555969238281,0.23308205604553223,0.3340171277523041,0.09981343895196915,0.41935357451438904,2.90915851713428,30.190762238990132,4.571708676701912,12.514929085289864
19,22.58803367614746,3.5999999046325684,22.58803367614746,-0.3409402370452881,-0.6368197798728943,-0.34271878004074097,0.7995222210884094,2.90915851713428,21.59618448171338,1.7473902181357606,21.591010418210068
20,12.224555969238281,3.5999999046325684,29.5126895904541,0.2542734742164612,0.8731762170791626,0.6116638779640198,1.096003770828247,2.90915851713428,12.964277812436423,6.140207933507505,31.292116770656513
21,0.0,3.5999999046325684,31.944303512573242,-0.0022240339312702417,-1.0,-0.7577351927757263,1.2546583414077759,2.90915851713428,-0.00647006725355046,0.6908413874982884,29.739931722777353
