element_label,centroid_x,centroid_y,centroid_z,mises_pa_avg,mises_pa_max
1,34.97672939300537,6.957304000854492,1.338165521621704,1953617.125,2487234.5
2,29.65183973312378,19.81272554397583,1.338165521621704,1951602.75,2488844.0
3,19.81272554397583,29.65183973312378,1.338165521621704,1945903.4375,2488802.75
4,6.957304000854492,34.97672939300537,1.338165521621704,1935400.5,2483568.0
5,-6.957304000854492,34.97672939300537,1.338165521621704,1923922.8125,2477831.0
6,-19.81272554397583,29.65183973312378,1.338165521621704,1915440.25,2476294.75
7,-29.65183973312378,19.81272554397583,1.338165521621704,1911715.125,2472415.25
8,-34.97672939300537,6.957304000854492,1.338165521621704,1911326.0625,2471976.75
9,-34.97672939300537,-6.957304000854492,1.338165521621704,1911326.0625,2471976.75
10,-29.65183973312378,-19.81272554397583,1.338165521621704,1911715.125,2472415.25
11,-19.81272554397583,-29.65183973312378,1.338165521621704,1915440.25,2476294.75
12,-6.957304000854492,-34.97672939300537,1.338165521621704,1923922.8125,2477831.0
13,6.957304000854492,-34.97672939300537,1.338165521621704,1935400.5,2483568.0
14,19.81272554397583,-29.65183973312378,1.338165521621704,1945903.4375,2488802.75
15,29.65183973312378,-19.81272554397583,1.338165521621704,1951602.75,2488844.0
16,34.97672939300537,-6.957304000854492,1.338165521621704,1953617.125,2487234.5
17,29.829715728759766,5.933499336242676,4.258080959320068,4089996.375,4137909.25
18,25.28841209411621,16.89717674255371,4.258080959320068,4078236.625,4132137.75
19,16.89717674255371,25.28841209411621,4.258080959320068,4052629.625,4117783.75
20,5.933499336242676,29.829715728759766,4.258080959320068,4014521.125,4091778.25
21,-5.933499336242676,29.829715728759766,4.258080959320068,3969364.125,4060252.0
22,-16.89717674255371,25.28841209411621,4.258080959320068,3934295.0,4033895.0
23,-25.28841209411621,16.89717674255371,4.258080959320068,3922312.875,4027428.5
24,-29.829715728759766,5.933499336242676,4.258080959320068,3923745.125,4029752.75
25,-29.829715728759766,-5.933499336242676,4.258080959320068,3923745.125,4029752.75
26,-25.28841209411621,-16.89717674255371,4.258080959320068,3922312.875,4027428.5
27,-16.89717674255371,-25.28841209411621,4.258080959320068,3934295.0,4033895.0
28,-5.933499336242676,-29.829715728759766,4.258080959320068,3969364.125,4060252.0
29,5.933499336242676,-29.829715728759766,4.258080959320068,4014521.125,4091778.25
30,16.89717674255371,-25.28841209411621,4.258080959320068,4052629.625,4117783.75
31,25.28841209411621,-16.89717674255371,4.258080959320068,4078236.625,4132137.75
32,29.829715728759766,-5.933499336242676,4.258080959320068,4089996.375,4137909.25
33,25.713477611541748,5.114728689193726,7.601560354232788,2573155.375,2688308.25
34,21.7988338470459,14.565515279769897,7.601560354232788,2567583.5,2687133.5
35,14.565515279769897,21.7988338470459,7.601560354232788,2555739.75,2684300.0
36,5.114728689193726,25.713477611541748,7.601560354232788,2537247.0,2675245.25
37,-5.114728689193726,25.713477611541748,7.601560354232788,2514514.25,2661458.25
38,-14.565515279769897,21.7988338470459,7.601560354232788,2495566.0,2652573.5
39,-21.7988338470459,14.565515279769897,7.601560354232788,2488748.125,2646326.75
