node_label,x,y,z,ux,uy,uz,umag,deformed_x,deformed_y,deformed_z
1,39.29999923706055,0.0,0.0,7.231659583970586e-31,-4.7660973287423235e-31,1.6734108356907675e-31,0.0,39.29999923706055,-4.7660973287423235e-31,1.6734108356907675e-31
2,38.8161506652832,0.0,6.147873878479004,7.416511242812534e-31,-4.770903690043966e-31,-5.475313977796818e-32,0.0,38.8161506652832,-4.770903690043966e-31,6.147873878479004
3,37.376522064208984,0.0,12.144368171691895,7.422100013154083e-31,-4.773466267728758e-31,5.922209893609383e-32,0.0,37.376522064208984,-4.773466267728758e-31,12.144368171691895
4,35.01655578613281,0.0,17.841827392578125,7.252340291183472e-31,-4.775717104311713e-31,1.718029074764929e-31,0.0,35.01655578613281,-4.775717104311713e-31,17.841827392578125
5,31.794368743896484,0.0,23.099960327148438,6.915484517441213e-31,-4.779837447110215e-31,2.804771133561997e-31,0.0,31.794368743896484,-4.779837447110215e-31,23.099960327148438
6,27.789297103881836,0.0,27.789297103881836,6.421554956762417e-31,-4.78736390233966e-31,3.8301231174368063e-31,0.0,27.789297103881836,-4.78736390233966e-31,27.789297103881836
7,23.099960327148438,0.0,31.794368743896484,5.780556006468063e-31,-4.798443641892771e-31,4.77313995049697e-31,0.0,23.099960327148438,-4.798443641892771e-31,31.794368743896484
8,17.841827392578125,0.0,35.01655578613281,5.002571057099503e-31,-4.81162328455419e-31,5.612371446927553e-31,0.0,17.841827392578125,-4.81162328455419e-31,35.01655578613281
9,12.144368171691895,0.0,37.376522064208984,4.09981161417082e-31,-4.824297464644756e-31,6.324976340898858e-31,0.0,12.144368171691895,-4.824297464644756e-31,37.376522064208984
10,6.147873878479004,0.0,38.8161506652832,3.088979806715108e-31,-4.833473373547275e-31,6.88763282449057e-31,0.0,6.147873878479004,-4.833473373547275e-31,38.8161506652832
11,0.0,0.0,39.29999923706055,1.992643715674934e-31,-4.836200990638923e-31,7.278279219726457e-31,0.0,1.992643715674934e-31,-4.836200990638923e-31,39.29999923706055
12,-6.147873878479004,0.0,38.8161506652832,8.392015800993549e-32,-4.828508085409401e-31,7.475885932670308e-31,0.0,-6.147873878479004,-4.828508085409401e-31,38.8161506652832
13,-12.144368171691895,0.0,37.376522064208984,-3.357124879366492e-32,-4.806103633280469e-31,7.463222096930029e-31,0.0,-12.144368171691895,-4.806103633280469e-31,37.376522064208984
14,-17.841827392578125,0.0,35.01655578613281,-1.4954117211669377e-31,-4.773610148237299e-31,7.243711692450696e-31,0.0,-17.841827392578125,-4.773610148237299e-31,35.01655578613281
15,-23.099960327148438,0.0,31.794368743896484,-2.6161294458341276e-31,-4.748364761361299e-31,6.849834098343269e-31,0.0,-23.099960327148438,-4.748364761361299e-31,31.794368743896484
16,-27.789297103881836,0.0,27.789297103881836,-3.676574402959515e-31,-4.741312265454106e-31,6.314154739905188e-31,0.0,-27.789297103881836,-4.741312265454106e-31,27.789297103881836
17,-31.794368743896484,0.0,23.099960327148438,-4.640186367243826e-31,-4.745694038196231e-31,5.64330246487961e-31,0.0,-31.794368743896484,-4.745694038196231e-31,23.099960327148438
18,-35.01655578613281,0.0,17.841827392578125,-5.474956157316428e-31,-4.748855177604462e-31,4.84077131267492e-31,0.0,-35.01655578613281,-4.748855177604462e-31,17.841827392578125
19,-37.376522064208984,0.0,12.144368171691895,-6.1670152908263204e-31,-4.749969076051301e-31,3.924226847494144e-31,0.0,-37.376522064208984,-4.749969076051301e-31,12.144368171691895
20,-38.8161506652832,0.0,6.147873878479004,-6.7074765602835465e-31,-4.7516204105153365e-31,2.9156726778925855e-31,0.0,-38.8161506652832,-4.7516204105153365e-31,6.147873878479004
