node_label,x,y,z,ux,uy,uz,umag,deformed_x,deformed_y,deformed_z
1,39.29999923706055,0.0,0.0,2.124064689393476e-30,1.1130914934772472e-30,-1.1660623722303856e-30,0.0,39.29999923706055,1.1130914934772472e-30,-1.1660623722303856e-30
2,36.308467864990234,15.039459228515625,0.0,2.3845753023944617e-30,-2.0279273541092156e-31,-1.1655280395182758e-30,0.0,36.308467864990234,15.039459228515625,-1.1655280395182758e-30
3,27.789297103881836,27.789297103881836,0.0,2.271765084376556e-30,7.41806430594884e-31,-1.165228147399494e-30,0.0,27.789297103881836,27.789297103881836,-1.165228147399494e-30
4,15.039459228515625,36.308467864990234,0.0,1.7967363443844057e-30,1.5656085762556701e-30,-1.1624866124547323e-30,0.0,15.039459228515625,36.308467864990234,-1.1624866124547323e-30
5,0.0,39.29999923706055,0.0,1.0438289212985483e-30,2.144977204092345e-30,-1.1625312812400635e-30,0.0,1.0438289212985483e-30,39.29999923706055,-1.1625312812400635e-30
6,-15.039459228515625,36.308467864990234,0.0,1.327003465051467e-31,2.400327867090961e-30,-1.1670400073720775e-30,0.0,-15.039459228515625,36.308467864990234,-1.1670400073720775e-30
7,-27.789297103881836,27.789297103881836,0.0,-7.975536389255686e-31,2.2840340480545066e-30,-1.1706654200291096e-30,0.0,-27.789297103881836,27.789297103881836,-1.1706654200291096e-30
8,-36.308467864990234,15.039459228515625,0.0,-1.61265468136202e-30,1.8135113070474762e-30,-1.17240449339149e-30,0.0,-36.308467864990234,15.039459228515625,-1.17240449339149e-30
9,-39.29999923706055,0.0,0.0,-2.1866555317951e-30,1.0617285029169375e-30,-1.173419462233764e-30,0.0,-39.29999923706055,1.0617285029169375e-30,-1.173419462233764e-30
10,-36.308467864990234,-15.039459228515625,0.0,-2.4361629534351005e-30,1.484807939276475e-31,-1.176105419805619e-30,0.0,-36.308467864990234,-15.039459228515625,-1.176105419805619e-30
11,-27.789297103881836,-27.789297103881836,0.0,-2.327441386887999e-30,-7.898679747412483e-31,-1.1805909181692607e-30,0.0,-27.789297103881836,-27.789297103881836,-1.1805909181692607e-30
12,-15.039459228515625,-36.308467864990234,0.0,-1.8649864867886284e-30,-1.606054609720571e-30,-1.1814873971809718e-30,0.0,-15.039459228515625,-36.308467864990234,-1.1814873971809718e-30
13,-0.0,-39.29999923706055,0.0,-1.120715091559844e-30,-2.1827064350136254e-30,-1.180055268903478e-30,0.0,-1.120715091559844e-30,-39.29999923706055,-1.180055268903478e-30
14,15.039459228515625,-36.308467864990234,0.0,-2.108196456052856e-31,-2.4323118458627106e-30,-1.1780593735353298e-30,0.0,15.039459228515625,-36.308467864990234,-1.1780593735353298e-30
15,27.789297103881836,-27.789297103881836,0.0,7.216922646393197e-31,-2.314532578125009e-30,-1.1732901578551736e-30,0.0,27.789297103881836,-27.789297103881836,-1.1732901578551736e-30
16,36.308467864990234,-15.039459228515625,0.0,1.5397663203680968e-30,-1.852424307799809e-30,-1.1687312146044925e-30,0.0,36.308467864990234,-15.039459228515625,-1.1687312146044925e-30
17,31.828388214111328,0.0,3.5999999046325684,-0.003365191863849759,-1.7577713386313428e-19,-0.007369310595095158,0.008101311512291431,31.82502302224748,-1.7577713386313428e-19,3.592630594037473
18,29.405595779418945,12.180196762084961,3.5999999046325684,-0.0031049204990267754,-0.001282254932448268,-0.007359715644270182,0.00809012446552515,29.40249085891992,12.178914507152513,3.592640188988298
