element_label,centroid_x,centroid_y,centroid_z,mises_pa_avg,mises_pa_max
1,34.210612773895264,6.8049139976501465,1.7999999523162842,1853573.5625,2153170.25
2,29.002357482910156,19.378755569458008,1.7999999523162842,1852518.4375,2154733.0
3,19.378755569458008,29.002357482910156,1.7999999523162842,1848675.75,2155087.0
4,6.8049139976501465,34.210612773895264,1.7999999523162842,1840507.5625,2151121.5
5,-6.8049139976501465,34.210612773895264,1.7999999523162842,1831721.75,2146663.0
6,-19.378755569458008,29.002357482910156,1.7999999523162842,1825518.0625,2146066.75
7,-29.002357482910156,19.378755569458008,1.7999999523162842,1822382.0625,2142491.5
8,-34.210612773895264,6.8049139976501465,1.7999999523162842,1821978.125,2142145.0
9,-34.210612773895264,-6.8049139976501465,1.7999999523162842,1821978.125,2142145.0
10,-29.002357482910156,-19.378755569458008,1.7999999523162842,1822382.0625,2142491.5
11,-19.378755569458008,-29.002357482910156,1.7999999523162842,1825518.0625,2146066.75
12,-6.8049139976501465,-34.210612773895264,1.7999999523162842,1831721.75,2146663.0
13,6.8049139976501465,-34.210612773895264,1.7999999523162842,1840507.5625,2151121.5
14,19.378755569458008,-29.002357482910156,1.7999999523162842,1848675.75,2155087.0
15,29.002357482910156,-19.378755569458008,1.7999999523162842,1852518.4375,2154733.0
16,34.210612773895264,-6.8049139976501465,1.7999999523162842,1853573.5625,2153170.25
17,28.23039150238037,5.615373849868774,5.450000047683716,3871387.0,3895720.5
18,23.932570457458496,15.99123215675354,5.450000047683716,3860939.25,3879722.25
19,15.99123215675354,23.932570457458496,5.450000047683716,3838331.0,3846374.5
20,5.615373849868774,28.23039150238037,5.450000047683716,3804147.625,3808210.0
21,-5.615373849868774,28.23039150238037,5.450000047683716,3762054.0,3779482.75
22,-15.99123215675354,23.932570457458496,5.450000047683716,3728823.875,3754084.25
23,-23.932570457458496,15.99123215675354,5.450000047683716,3718010.75,3748820.0
24,-28.23039150238037,5.615373849868774,5.450000047683716,3720359.75,3751966.25
25,-28.23039150238037,-5.615373849868774,5.450000047683716,3720359.75,3751966.25
26,-23.932570457458496,-15.99123215675354,5.450000047683716,3718010.75,3748820.0
27,-15.99123215675354,-23.932570457458496,5.450000047683716,3728823.875,3754084.25
28,-5.615373849868774,-28.23039150238037,5.450000047683716,3762054.0,3779482.75
29,5.615373849868774,-28.23039150238037,5.450000047683716,3804147.625,3808210.0
30,15.99123215675354,-23.932570457458496,5.450000047683716,3838331.0,3846374.5
31,23.932570457458496,-15.99123215675354,5.450000047683716,3860939.25,3879722.25
32,28.23039150238037,-5.615373849868774,5.450000047683716,3871387.0,3895720.5
33,24.277076721191406,4.829010725021362,9.099999904632568,2413557.875,2602362.75
34,20.581112384796143,13.751859426498413,9.099999904632568,2408215.75,2602605.5
35,13.751859426498413,20.581112384796143,9.099999904632568,2396637.125,2603086.5
36,4.829010725021362,24.277076721191406,9.099999904632568,2378566.5,2598260.75
37,-4.829010725021362,24.277076721191406,9.099999904632568,2356326.75,2588450.25
38,-13.751859426498413,20.581112384796143,9.099999904632568,2337482.0,2581356.75
39,-20.581112384796143,13.751859426498413,9.099999904632568,2331344.5,2576837.5
40,-24.277076721191406,4.829010725021362,9.099999904632568,2331850.6875,2579389.25
41,-24.277076721191406,-4.829010725021362,9.099999904632568,2331850.6875,2579389.25
42,-20.581112384796143,-13.751859426498413,9.099999904632568,2331344.5,2576837.5
43,-13.751859426498413,-20.581112384796143,9.099999904632568,2337482.0,2581356.75
44,-4.829010725021362,-24.277076721191406,9.099999904632568,2356326.75,2588450.25
45,4.829010725021362,-24.277076721191406,9.099999904632568,2378566.5,2598260.75
46,13.751859426498413,-20.581112384796143,9.099999904632568,2396637.125,2603086.5
47,20.581112384796143,-13.751859426498413,9.099999904632568,2408215.75,2602605.5
48,24.277076721191406,-4.829010725021362,9.099999904632568,2413557.875,2602362.75
49,21.663167476654053,4.309072017669678,12.75,767762.296875,1044360.625
50,18.36514687538147,12.271198987960815,12.75,771083.40625,1048962.5
51,12.271198987960815,18.36514687538147,12.75,779015.9375,1059011.625
52,4.309072017669678,21.663167476654053,12.75,789560.09375,1072193.75
53,-4.309072017669678,21.663167476654053,12.75,798270.578125,1084969.5
54,-12.271198987960815,18.36514687538147,12.75,802768.234375,1091835.125
55,-18.36514687538147,12.271198987960815,12.75,801521.921875,1090293.5
56,-21.663167476654053,4.309072017669678,12.75,799929.078125,1086755.875
57,-21.663167476654053,-4.309072017669678,12.75,799929.078125,1086755.875
58,-18.36514687538147,-12.271198987960815,12.75,801521.921875,1090293.5
59,-12.271198987960815,-18.36514687538147,12.75,802768.234375,1091835.125
60,-4.309072017669678,-21.663167476654053,12.75,798270.578125,1084969.5
61,4.309072017669678,-21.663167476654053,12.75,789560.09375,1072193.75
62,12.271198987960815,-18.36514687538147,12.75,779015.9375,1059011.625
63,18.36514687538147,-12.271198987960815,12.75,771083.40625,1048962.5
64,21.663167476654053,-4.309072017669678,12.75,767762.296875,1044360.625
65,20.044850826263428,3.9871686697006226,16.40000057220459,1032346.6875,1054813.25
66,16.99320411682129,11.354495882987976,16.40000057220459,1032572.28125,1056096.625
67,11.354495882987976,16.99320411682129,16.40000057220459,1033947.9375,1058898.5
68,3.9871686697006226,20.044850826263428,16.40000057220459,1036429.8125,1062313.625
69,-3.9871686697006226,20.044850826263428,16.40000057220459,1037430.84375,1068411.625
70,-11.354495882987976,16.99320411682129,16.40000057220459,1035352.75,1070435.375
71,-16.99320411682129,11.354495882987976,16.40000057220459,1030573.78125,1064462.125
72,-20.044850826263428,3.9871686697006226,16.40000057220459,1026463.625,1056520.25
73,-20.044850826263428,-3.9871686697006226,16.40000057220459,1026463.625,1056520.25
74,-16.99320411682129,-11.354495882987976,16.40000057220459,1030573.78125,1064462.125
75,-11.354495882987976,-16.99320411682129,16.40000057220459,1035352.75,1070435.375
76,-3.9871686697006226,-20.044850826263428,16.40000057220459,1037430.84375,1068411.625
77,3.9871686697006226,-20.044850826263428,16.40000057220459,1036429.8125,1062313.625
78,11.354495882987976,-16.99320411682129,16.40000057220459,1033947.9375,1058898.5
79,16.99320411682129,-11.354495882987976,16.40000057220459,1032572.28125,1056096.625
80,20.044850826263428,-3.9871686697006226,16.40000057220459,1032346.6875,1054813.25
81,19.298190116882324,3.8386486768722534,20.050000190734863,593317.328125,704892.3125
82,16.360215663909912,10.931546568870544,20.050000190734863,595831.15625,708854.6875
83,10.931546568870544,16.360215663909912,20.050000190734863,601103.046875,716853.75
84,3.8386486768722534,19.298190116882324,20.050000190734863,608236.421875,729113.3125
85,-3.8386486768722534,19.298190116882324,20.050000190734863,616184.9375,739061.5625
86,-10.931546568870544,16.360215663909912,20.050000190734863,619984.5,743738.0
87,-16.360215663909912,10.931546568870544,20.050000190734863,615542.015625,740752.1875
88,-19.298190116882324,3.8386486768722534,20.050000190734863,608858.484375,736292.0625
89,-19.298190116882324,-3.8386486768722534,20.050000190734863,608858.484375,736292.0625
90,-16.360215663909912,-10.931546568870544,20.050000190734863,615542.015625,740752.1875
91,-10.931546568870544,-16.360215663909912,20.050000190734863,619984.5,743738.0
92,-3.8386486768722534,-19.298190116882324,20.050000190734863,616184.9375,739061.5625
93,3.8386486768722534,-19.298190116882324,20.050000190734863,608236.421875,729113.3125
94,10.931546568870544,-16.360215663909912,20.050000190734863,601103.046875,716853.75
95,16.360215663909912,-10.931546568870544,20.050000190734863,595831.15625,708854.6875
96,19.298190116882324,-3.8386486768722534,20.050000190734863,593317.328125,704892.3125
97,19.33903217315674,3.8467726707458496,23.699999809265137,398256.40625,480643.21875
98,16.39483952522278,10.954681634902954,23.699999809265137,401701.46875,484738.90625
99,10.954681634902954,16.39483952522278,23.699999809265137,407638.140625,492401.65625
100,3.8467726707458496,19.33903217315674,23.699999809265137,415390.21875,500948.125
101,-3.8467726707458496,19.33903217315674,23.699999809265137,424977.953125,514577.40625
102,-10.954681634902954,16.39483952522278,23.699999809265137,430981.65625,525100.6875
103,-16.39483952522278,10.954681634902954,23.699999809265137,425414.625,519656.5625
104,-19.33903217315674,3.8467726707458496,23.699999809265137,417438.28125,509969.625
105,-19.33903217315674,-3.8467726707458496,23.699999809265137,417438.28125,509969.625
106,-16.39483952522278,-10.954681634902954,23.699999809265137,425414.625,519656.5625
107,-10.954681634902954,-16.39483952522278,23.699999809265137,430981.65625,525100.6875
108,-3.8467726707458496,-19.33903217315674,23.699999809265137,424977.953125,514577.40625
109,3.8467726707458496,-19.33903217315674,23.699999809265137,415390.21875,500948.125
110,10.954681634902954,-16.39483952522278,23.699999809265137,407638.140625,492401.65625
111,16.39483952522278,-10.954681634902954,23.699999809265137,401701.46875,484738.90625
112,19.33903217315674,-3.8467726707458496,23.699999809265137,398256.40625,480643.21875
113,20.16993284225464,4.012048959732056,27.300000190734863,293689.328125,334384.59375
114,17.0992431640625,11.425348997116089,27.300000190734863,296158.2265625,338323.125
115,11.425348997116089,17.0992431640625,27.300000190734863,300804.8671875,344694.375
