element_label,centroid_x,centroid_y,centroid_z,mises_pa_avg,mises_pa_max
1,35.07209300994873,1.7999999523162842,6.976273059844971,1187209.4375,1496500.0
2,29.732685565948486,1.7999999523162842,19.866744995117188,1184710.59375,1495713.625
3,19.866744995117188,1.7999999523162842,29.732685565948486,1186061.0,1500539.5
4,6.976273059844971,1.7999999523162842,35.07209300994873,1193609.40625,1513569.25
5,-6.976273059844971,1.7999999523162842,35.07209300994873,1195886.71875,1521831.75
6,-19.866744995117188,1.7999999523162842,29.732685565948486,1192049.84375,1520301.125
7,-29.732685565948486,1.7999999523162842,19.866744995117188,1192915.3125,1522660.25
8,-35.07209300994873,1.7999999523162842,6.976273059844971,1195388.84375,1524239.25
9,-35.07209300994873,1.7999999523162842,-6.976273059844971,1195388.84375,1524239.25
10,-29.732685565948486,1.7999999523162842,-19.866744995117188,1192915.3125,1522660.25
11,-19.866744995117188,1.7999999523162842,-29.732685565948486,1192049.84375,1520301.125
12,-6.976273059844971,1.7999999523162842,-35.07209300994873,1195886.71875,1521831.75
13,6.976273059844971,1.7999999523162842,-35.07209300994873,1193609.40625,1513569.25
14,19.866744995117188,1.7999999523162842,-29.732685565948486,1186061.0,1500539.5
15,29.732685565948486,1.7999999523162842,-19.866744995117188,1184710.59375,1495713.625
16,35.07209300994873,1.7999999523162842,-6.976273059844971,1187209.4375,1496500.0
17,29.866703987121582,5.450000047683716,5.940856695175171,1632035.0,1928163.375
18,25.319769382476807,5.450000047683716,16.918128728866577,1646246.8125,1937761.75
19,16.918128728866577,5.450000047683716,25.319769382476807,1675904.5625,1961443.0
20,5.940856695175171,5.450000047683716,29.866703987121582,1718099.3125,1997288.125
21,-5.940856695175171,5.450000047683716,29.866703987121582,1764774.0625,2036501.0
22,-16.918128728866577,5.450000047683716,25.319769382476807,1799264.5,2066652.5
23,-25.319769382476807,5.450000047683716,16.918128728866577,1812101.5625,2071490.75
24,-29.866703987121582,5.450000047683716,5.940856695175171,1811781.5625,2068792.375
25,-29.866703987121582,5.450000047683716,-5.940856695175171,1811781.5625,2068792.375
26,-25.319769382476807,5.450000047683716,-16.918128728866577,1812101.5625,2071490.75
27,-16.918128728866577,5.450000047683716,-25.319769382476807,1799264.5,2066652.5
28,-5.940856695175171,5.450000047683716,-29.866703987121582,1764774.0625,2036501.0
29,5.940856695175171,5.450000047683716,-29.866703987121582,1718099.3125,1997288.125
30,16.918128728866577,5.450000047683716,-25.319769382476807,1675904.5625,1961443.0
31,25.319769382476807,5.450000047683716,-16.918128728866577,1646246.8125,1937761.75
32,29.866703987121582,5.450000047683716,-5.940856695175171,1632035.0,1928163.375
33,25.249298572540283,9.099999904632568,5.022397756576538,1446444.3125,1656808.25
34,21.40532159805298,9.099999904632568,14.302578687667847,1451387.5625,1658914.625
35,14.302578687667847,9.099999904632568,21.40532159805298,1462664.8125,1664946.5
36,5.022397756576538,9.099999904632568,25.249298572540283,1482589.625,1683404.5
37,-5.022397756576538,9.099999904632568,25.249298572540283,1507802.3125,1704070.875
38,-14.302578687667847,9.099999904632568,21.40532159805298,1526652.3125,1712886.75
39,-21.40532159805298,9.099999904632568,14.302578687667847,1530054.4375,1717653.5
40,-25.249298572540283,9.099999904632568,5.022397756576538,1525447.75,1711833.75
41,-25.249298572540283,9.099999904632568,-5.022397756576538,1525447.75,1711833.75
42,-21.40532159805298,9.099999904632568,-14.302578687667847,1530054.4375,1717653.5
43,-14.302578687667847,9.099999904632568,-21.40532159805298,1526652.3125,1712886.75
44,-5.022397756576538,9.099999904632568,-25.249298572540283,1507802.3125,1704070.875
45,5.022397756576538,9.099999904632568,-25.249298572540283,1482589.625,1683404.5
46,14.302578687667847,9.099999904632568,-21.40532159805298,1462664.8125,1664946.5
47,21.40532159805298,9.099999904632568,-14.302578687667847,1451387.5625,1658914.625
48,25.249298572540283,9.099999904632568,-5.022397756576538,1446444.3125,1656808.25
