element_label,centroid_x,centroid_y,centroid_z,mises_pa_avg,mises_pa_max
1,37.97478485107422,0.43093550205230713,2.9886802434921265,5243962.625,6603855.0
2,37.03972053527832,0.43093550205230713,8.892449975013733,5244726.375,6603585.5
3,35.19261455535889,0.43093550205230713,14.577258348464966,5246514.375,6603445.0
4,32.47894906997681,0.43093550205230713,19.903125762939453,5249781.875,6604134.0
5,28.965545177459717,0.43093550205230713,24.73891258239746,5255054.375,6606447.0
6,24.73891258239746,0.43093550205230713,28.965545177459717,5262772.25,6611053.0
7,19.903125762939453,0.43093550205230713,32.47894906997681,5273137.75,6618298.0
8,14.577258348464966,0.43093550205230713,35.19261455535889,5286017.875,6628071.5
9,8.892449975013733,0.43093550205230713,37.03972053527832,5300922.5,6639828.0
10,2.9886802434921265,0.43093550205230713,37.97478485107422,5317009.125,6652593.5
11,-2.9886802434921265,0.43093550205230713,37.97478485107422,5333280.625,6665165.5
12,-8.892449975013733,0.43093550205230713,37.03972053527832,5348473.375,6676245.5
13,-14.577258348464966,0.43093550205230713,35.19261455535889,5361505.5,6684499.5
14,-19.903125762939453,0.43093550205230713,32.47894906997681,5372200.25,6689950.0
15,-24.73891258239746,0.43093550205230713,28.965545177459717,5379625.75,6694607.0
16,-28.965545177459717,0.43093550205230713,24.73891258239746,5383263.0,6699539.5
17,-32.47894906997681,0.43093550205230713,19.903125762939453,5384859.75,6703232.0
18,-35.19261455535889,0.43093550205230713,14.577258348464966,5385337.375,6704623.5
19,-37.03972053527832,0.43093550205230713,8.892449975013733,5384901.0,6704670.5
20,-37.97478485107422,0.43093550205230713,2.9886802434921265,5384499.875,6704501.0
21,-37.97478485107422,0.43093550205230713,-2.9886802434921265,5384499.875,6704501.0
22,-37.03972053527832,0.43093550205230713,-8.892449975013733,5384901.0,6704670.5
23,-35.19261455535889,0.43093550205230713,-14.577258348464966,5385337.375,6704623.5
24,-32.47894906997681,0.43093550205230713,-19.903125762939453,5384859.75,6703232.0
25,-28.965545177459717,0.43093550205230713,-24.73891258239746,5383263.0,6699539.5
26,-24.73891258239746,0.43093550205230713,-28.965545177459717,5379625.75,6694607.0
27,-19.903125762939453,0.43093550205230713,-32.47894906997681,5372200.25,6689950.0
28,-14.577258348464966,0.43093550205230713,-35.19261455535889,5361505.5,6684499.5
