node_label,x,y,z,ux,uy,uz,umag,deformed_x,deformed_y,deformed_z
1,39.29999923706055,0.0,0.0,2.1947762229287725e-30,-1.1720951973179017e-30,1.0498474523747584e-30,0.0,39.29999923706055,-1.1720951973179017e-30,1.0498474523747584e-30
2,36.308467864990234,0.0,15.039459228515625,2.433234373829236e-30,-1.1726294359904634e-30,-1.4275359737134519e-31,0.0,36.308467864990234,-1.1726294359904634e-30,15.039459228515625
3,27.789297103881836,0.0,27.789297103881836,2.311544565524767e-30,-1.172929140030149e-30,7.826465367859547e-31,0.0,27.789297103881836,-1.172929140030149e-30,27.789297103881836
4,15.039459228515625,0.0,36.308467864990234,1.8543062272357013e-30,-1.1756706749749109e-30,1.5967589884733646e-30,0.0,15.039459228515625,-1.1756706749749109e-30,36.308467864990234
5,0.0,0.0,39.29999923706055,1.1191100245534573e-30,-1.1756263823477719e-30,2.1738635201508076e-30,0.0,1.1191100245534573e-30,-1.1756263823477719e-30,39.29999923706055
6,-15.039459228515625,0.0,36.308467864990234,2.1284600978700707e-31,-1.1711174681366618e-30,2.4174818091327366e-30,0.0,-15.039459228515625,-1.1711174681366618e-30,36.308467864990234
7,-27.789297103881836,0.0,27.789297103881836,-7.268992814354961e-31,-1.1674918674005336e-30,2.2992756018468164e-30,0.0,-27.789297103881836,-1.1674918674005336e-30,27.789297103881836
8,-36.308467864990234,0.0,15.039459228515625,-1.5497127893274666e-30,-1.165752699998605e-30,1.8375312645726308e-30,0.0,-36.308467864990234,-1.165752699998605e-30,15.039459228515625
9,-39.29999923706055,0.0,0.0,-2.1321853805271487e-30,-1.1647381073145232e-30,1.101210442935068e-30,0.0,-39.29999923706055,-1.1647381073145232e-30,1.101210442935068e-30
10,-36.308467864990234,0.0,-15.039459228515625,-2.381646722788597e-30,-1.1620520557031203e-30,1.9706555060956275e-31,0.0,-36.308467864990234,-1.1620520557031203e-30,-15.039459228515625
