node_label,x,y,z,ux,uy,uz,umag,deformed_x,deformed_y,deformed_z
1,39.29999923706055,0.0,0.0,2.1618738539306125e-30,6.622416378464825e-31,-1.1659062665805964e-30,0.0,39.29999923706055,6.622416378464825e-31,-1.1659062665805964e-30
2,36.308467864990234,15.039459228515625,0.0,2.247730080523711e-30,2.2851045942696874e-31,-1.166018737880083e-30,0.0,36.308467864990234,15.039459228515625,-1.166018737880083e-30
3,27.789297103881836,27.789297103881836,0.0,1.9811640729436735e-30,1.0875556184372722e-30,-1.1662483824564597e-30,0.0,27.789297103881836,27.789297103881836,-1.1662483824564597e-30
4,15.039459228515625,36.308467864990234,0.0,1.3986142752750294e-30,1.773336483639197e-30,-1.1641953110430875e-30,0.0,15.039459228515625,36.308467864990234,-1.1641953110430875e-30
5,0.0,39.29999923706055,0.0,6.003133510807561e-31,2.1850869521333626e-30,-1.1647156318625355e-30,0.0,6.003133510807561e-31,39.29999923706055,-1.1647156318625355e-30
6,-15.039459228515625,36.308467864990234,0.0,-2.887292717780683e-31,2.268853055731151e-30,-1.1690833927119989e-30,0.0,-15.039459228515625,36.308467864990234,-1.1690833927119989e-30
7,-27.789297103881836,27.789297103881836,0.0,-1.1338855183455531e-30,2.0018826780944307e-30,-1.1716632736736356e-30,0.0,-27.789297103881836,27.789297103881836,-1.1716632736736356e-30
8,-36.308467864990234,15.039459228515625,0.0,-1.8140302172737032e-30,1.4237738040436452e-30,-1.1726243578548679e-30,0.0,-36.308467864990234,15.039459228515625,-1.1726243578548679e-30
9,-39.29999923706055,0.0,0.0,-2.2231515280830457e-30,6.247667368829459e-31,-1.1733740411320483e-30,0.0,-39.29999923706055,6.247667368829459e-31,-1.1733740411320483e-30
10,-36.308467864990234,-15.039459228515625,0.0,-2.302109577667327e-30,-2.687964846008358e-31,-1.175620739974888e-30,0.0,-36.308467864990234,-15.039459228515625,-1.175620739974888e-30
11,-27.789297103881836,-27.789297103881836,0.0,-2.0430321273788637e-30,-1.1232105250073177e-30,-1.179246058592372e-30,0.0,-27.789297103881836,-27.789297103881836,-1.179246058592372e-30
12,-15.039459228515625,-36.308467864990234,0.0,-1.4728365872582658e-30,-1.8048228051225824e-30,-1.1791681938465735e-30,0.0,-15.039459228515625,-36.308467864990234,-1.1791681938465735e-30
13,-0.0,-39.29999923706055,0.0,-6.7879283340493045e-31,-2.2166056232212827e-30,-1.1777170695803704e-30,0.0,-6.7879283340493045e-31,-39.29999923706055,-1.1777170695803704e-30
14,15.039459228515625,-36.308467864990234,0.0,2.143499137495621e-31,-2.294204425177821e-30,-1.1761956977717621e-30,0.0,15.039459228515625,-36.308467864990234,-1.1761956977717621e-30
15,27.789297103881836,-27.789297103881836,0.0,1.0643986618447173e-30,-2.0227327505333838e-30,-1.171949718137044e-30,0.0,27.789297103881836,-27.789297103881836,-1.171949718137044e-30
16,36.308467864990234,-15.039459228515625,0.0,1.74607667560408e-30,-1.4505349203553692e-30,-1.1679136347736086e-30,0.0,36.308467864990234,-15.039459228515625,-1.1679136347736086e-30
17,33.42124557495117,0.0,2.676331043243408,-0.003081070026382804,-5.8285044275368654e-21,-0.007078820373862982,0.007720278110355139,33.41816450492479,-5.8285044275368654e-21,2.669252222869545
18,30.87720489501953,12.789756774902344,2.676331043243408,-0.002842493122443557,-0.0011745470110327005,-0.007069171406328678,0.007709248457103968,30.874362401897088,12.788582227891311,2.6692618718370795
19,23.632389068603516,23.632389068603516,2.676331043243408,-0.0021671964786946774,-0.0021601193584501743,-0.007040349766612053,0.007676547858864069,23.63022187212482,23.630228949245065,2.669290693476796
20,12.789756774902344,30.87720489501953,2.676331043243408,-0.0011670727981254458,-0.0027985989581793547,-0.006987323984503746,0.007616883609443903,12.788589702104218,30.874406296061352,2.6693437192589045
