node_label,x,y,z,ux,uy,uz,umag,deformed_x,deformed_y,deformed_z
1,39.29999923706055,0.0,0.0,9.16134687850079e-31,-4.74376340627444e-31,4.2463087731363985e-31,0.0,39.29999923706055,-4.74376340627444e-31,4.2463087731363985e-31
2,38.8161506652832,0.0,6.147873878479004,9.7223990474025e-31,-4.747686736219745e-31,-2.7790158172366106e-31,0.0,38.8161506652832,-4.747686736219745e-31,6.147873878479004
3,37.376522064208984,0.0,12.144368171691895,1.0045840549810915e-30,-4.750498048509171e-31,-1.2442077555501692e-31,0.0,37.376522064208984,-4.750498048509171e-31,12.144368171691895
4,35.01655578613281,0.0,17.841827392578125,1.0127352149283374e-30,-4.753173473651643e-31,3.197475407983151e-32,0.0,35.01655578613281,-4.753173473651643e-31,17.841827392578125
5,31.794368743896484,0.0,23.099960327148438,9.968554147233051e-31,-4.756681148794497e-31,1.8757621964828423e-31,0.0,31.794368743896484,-4.756681148794497e-31,23.099960327148438
6,27.789297103881836,0.0,27.789297103881836,9.575387021911261e-31,-4.761621516452133e-31,3.388563005581494e-31,0.0,27.789297103881836,-4.761621516452133e-31,27.789297103881836
7,23.099960327148438,0.0,31.794368743896484,8.95690960298318e-31,-4.767946616455037e-31,4.824326616904656e-31,0.0,23.099960327148438,-4.767946616455037e-31,31.794368743896484
8,17.841827392578125,0.0,35.01655578613281,8.125108171245275e-31,-4.774917297955413e-31,6.149948523445602e-31,0.0,17.841827392578125,-4.774917297955413e-31,35.01655578613281
9,12.144368171691895,0.0,37.376522064208984,7.095692503399673e-31,-4.7812405171673565e-31,7.332604926248579e-31,0.0,12.144368171691895,-4.7812405171673565e-31,37.376522064208984
10,6.147873878479004,0.0,38.8161506652832,5.889333432506715e-31,-4.7852132178753956e-31,8.339897320213965e-31,0.0,6.147873878479004,-4.7852132178753956e-31,38.8161506652832
11,0.0,0.0,39.29999923706055,4.533483453635504e-31,-4.785335469287881e-31,9.141789473689549e-31,0.0,4.533483453635504e-31,-4.785335469287881e-31,39.29999923706055
12,-6.147873878479004,0.0,38.8161506652832,3.061276226052669e-31,-4.779874122533961e-31,9.711373850787267e-31,0.0,-6.147873878479004,-4.779874122533961e-31,38.8161506652832
13,-12.144368171691895,0.0,37.376522064208984,1.514049184099225e-31,-4.767308558121411e-31,1.0027815989633146e-30,0.0,-12.144368171691895,-4.767308558121411e-31,37.376522064208984
14,-17.841827392578125,0.0,35.01655578613281,-6.223532882889703e-33,-4.751256007266582e-31,1.0089688369887548e-30,0.0,-17.841827392578125,-4.751256007266582e-31,35.01655578613281
15,-23.099960327148438,0.0,31.794368743896484,-1.6345779096136129e-31,-4.738955164181837e-31,9.911719465568534e-31,0.0,-23.099960327148438,-4.738955164181837e-31,31.794368743896484
16,-27.789297103881836,0.0,27.789297103881836,-3.1728226465841183e-31,-4.7323672236420885e-31,9.503610396454572e-31,0.0,-27.789297103881836,-4.7323672236420885e-31,27.789297103881836
17,-31.794368743896484,0.0,23.099960327148438,-4.6303051617308135e-31,-4.730264969545078e-31,8.868503023846538e-31,0.0,-31.794368743896484,-4.730264969545078e-31,23.099960327148438
18,-35.01655578613281,0.0,17.841827392578125,-5.963611039744214e-31,-4.728442012905823e-31,8.019359759049821e-31,0.0,-35.01655578613281,-4.728442012905823e-31,17.841827392578125
19,-37.376522064208984,0.0,12.144368171691895,-7.144065976726972e-31,-4.72695148606898e-31,6.978699312244254e-31,0.0,-37.376522064208984,-4.72695148606898e-31,12.144368171691895
20,-38.8161506652832,0.0,6.147873878479004,-8.147180193571795e-31,-4.726376904430298e-31,5.771364581040113e-31,0.0,-38.8161506652832,-4.726376904430298e-31,6.147873878479004
21,-39.29999923706055,0.0,0.0,-8.948114084052588e-31,-4.725668316435622e-31,4.423641499912747e-31,0.0,-39.29999923706055,-4.725668316435622e-31,4.423641499912747e-31
22,-38.8161506652832,0.0,-6.147873878479004,-9.525263942792199e-31,-4.72380633338392e-31,2.9664284080712604e-31,0.0,-38.8161506652832,-4.72380633338392e-31,-6.147873878479004
23,-37.376522064208984,0.0,-12.144368171691895,-9.860018402832928e-31,-4.719553865020385e-31,1.4340185899593666e-31,0.0,-37.376522064208984,-4.719553865020385e-31,-12.144368171691895
24,-35.01655578613281,0.0,-17.841827392578125,-9.93578700710501e-31,-4.710124519535829e-31,-1.33539405556556e-32,0.0,-35.01655578613281,-4.710124519535829e-31,-17.841827392578125
25,-31.794368743896484,0.0,-23.099960327148438,-9.750478316059462e-31,-4.695681925743886e-31,-1.689012231813751e-31,0.0,-31.794368743896484,-4.695681925743886e-31,-23.099960327148438
26,-27.789297103881836,0.0,-27.789297103881836,-9.32161189750094e-31,-4.682646633788748e-31,-3.1968253008324287e-31,0.0,-27.789297103881836,-4.682646633788748e-31,-27.789297103881836
27,-23.099960327148438,0.0,-31.794368743896484,-8.668842957370671e-31,-4.674842291694768e-31,-4.633483228257697e-31,0.0,-23.099960327148438,-4.674842291694768e-31,-31.794368743896484
28,-17.841827392578125,0.0,-35.01655578613281,-7.804871066437201e-31,-4.672974196072442e-31,-5.960463536070452e-31,0.0,-17.841827392578125,-4.672974196072442e-31,-35.01655578613281
29,-12.144368171691895,0.0,-37.376522064208984,-6.747972340669374e-31,-4.672812448049768e-31,-7.133140462032689e-31,0.0,-12.144368171691895,-4.672812448049768e-31,-37.376522064208984
