node_label,x,y,z,ux,uy,uz,umag,scale_factor,scaled_x,scaled_y,scaled_z
1,39.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,3.00989025951842,39.29999923706055,0.0,0.0
2,36.308467864990234,15.039459228515625,0.0,0.0,0.0,0.0,0.0,3.00989025951842,36.308467864990234,15.039459228515625,0.0
3,27.789297103881836,27.789297103881836,0.0,0.0,0.0,0.0,0.0,3.00989025951842,27.789297103881836,27.789297103881836,0.0
4,15.039459228515625,36.308467864990234,0.0,0.0,0.0,0.0,0.0,3.00989025951842,15.039459228515625,36.308467864990234,0.0
5,0.0,39.29999923706055,0.0,0.0,0.0,0.0,0.0,3.00989025951842,0.0,39.29999923706055,0.0
6,-15.039459228515625,36.308467864990234,0.0,0.0,0.0,0.0,0.0,3.00989025951842,-15.039459228515625,36.308467864990234,0.0
7,-27.789297103881836,27.789297103881836,0.0,0.0,0.0,0.0,0.0,3.00989025951842,-27.789297103881836,27.789297103881836,0.0
8,-36.308467864990234,15.039459228515625,0.0,0.0,0.0,0.0,0.0,3.00989025951842,-36.308467864990234,15.039459228515625,0.0
9,-39.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,3.00989025951842,-39.29999923706055,0.0,0.0
10,-36.308467864990234,-15.039459228515625,0.0,0.0,0.0,0.0,0.0,3.00989025951842,-36.308467864990234,-15.039459228515625,0.0
11,-27.789297103881836,-27.789297103881836,0.0,0.0,0.0,0.0,0.0,3.00989025951842,-27.789297103881836,-27.789297103881836,0.0
12,-15.039459228515625,-36.308467864990234,0.0,0.0,0.0,0.0,0.0,3.00989025951842,-15.039459228515625,-36.308467864990234,0.0
13,-0.0,-39.29999923706055,0.0,0.0,0.0,0.0,0.0,3.00989025951842,0.0,-39.29999923706055,0.0
14,15.039459228515625,-36.308467864990234,0.0,0.0,0.0,0.0,0.0,3.00989025951842,15.039459228515625,-36.308467864990234,0.0
15,27.789297103881836,-27.789297103881836,0.0,0.0,0.0,0.0,0.0,3.00989025951842,27.789297103881836,-27.789297103881836,0.0
16,36.308467864990234,-15.039459228515625,0.0,0.0,0.0,0.0,0.0,3.00989025951842,36.308467864990234,-15.039459228515625,0.0
17,34.939998626708984,0.0,1.8438600301742554,0.37005555629730225,-2.7401003558150117e-13,0.4580343961715698,0.5888434648513794,3.00989025951842,36.0538252410889,-8.24740137107056e-13,3.222493297735465
18,32.28034973144531,13.370959281921387,1.8438600301742554,-0.31615638732910156,-0.1217719241976738,-0.4195074737071991,0.5392307043075562,3.00989025951842,31.32875370073892,13.004439153395992,0.5811885712677771
19,24.706310272216797,24.706310272216797,1.8438600301742554,0.18840391933918,0.16624963283538818,0.31084293127059937,0.39969775080680847,3.00989025951842,25.273385393890887,25.206703422736545,2.779463141245786
20,13.370959281921387,32.28034973144531,1.8438600301742554,-0.06653454899787903,-0.10695596039295197,-0.1537971794605255,0.1987963616847992,3.00989025951842,13.17069759097122,31.958424028061128,1.3809473977746132
21,0.0,34.939998626708984,1.8438600301742554,0.02241024747490883,-0.01573552004992962,-0.019611122086644173,0.03368118032813072,3.00989025951842,0.06745238558812536,34.892636438182244,1.7848327048274386
