node_label,x,y,z,ux,uy,uz,umag,scale_factor,scaled_x,scaled_y,scaled_z
1,39.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,3.2553271735507496,39.29999923706055,0.0,0.0
2,38.8161506652832,0.0,6.147873878479004,0.0,0.0,0.0,0.0,3.2553271735507496,38.8161506652832,0.0,6.147873878479004
3,37.376522064208984,0.0,12.144368171691895,0.0,0.0,0.0,0.0,3.2553271735507496,37.376522064208984,0.0,12.144368171691895
4,35.01655578613281,0.0,17.841827392578125,0.0,0.0,0.0,0.0,3.2553271735507496,35.01655578613281,0.0,17.841827392578125
5,31.794368743896484,0.0,23.099960327148438,0.0,0.0,0.0,0.0,3.2553271735507496,31.794368743896484,0.0,23.099960327148438
6,27.789297103881836,0.0,27.789297103881836,0.0,0.0,0.0,0.0,3.2553271735507496,27.789297103881836,0.0,27.789297103881836
7,23.099960327148438,0.0,31.794368743896484,0.0,0.0,0.0,0.0,3.2553271735507496,23.099960327148438,0.0,31.794368743896484
8,17.841827392578125,0.0,35.01655578613281,0.0,0.0,0.0,0.0,3.2553271735507496,17.841827392578125,0.0,35.01655578613281
9,12.144368171691895,0.0,37.376522064208984,0.0,0.0,0.0,0.0,3.2553271735507496,12.144368171691895,0.0,37.376522064208984
10,6.147873878479004,0.0,38.8161506652832,0.0,0.0,0.0,0.0,3.2553271735507496,6.147873878479004,0.0,38.8161506652832
11,0.0,0.0,39.29999923706055,0.0,0.0,0.0,0.0,3.2553271735507496,0.0,0.0,39.29999923706055
12,-6.147873878479004,0.0,38.8161506652832,0.0,0.0,0.0,0.0,3.2553271735507496,-6.147873878479004,0.0,38.8161506652832
13,-12.144368171691895,0.0,37.376522064208984,0.0,0.0,0.0,0.0,3.2553271735507496,-12.144368171691895,0.0,37.376522064208984
14,-17.841827392578125,0.0,35.01655578613281,0.0,0.0,0.0,0.0,3.2553271735507496,-17.841827392578125,0.0,35.01655578613281
15,-23.099960327148438,0.0,31.794368743896484,0.0,0.0,0.0,0.0,3.2553271735507496,-23.099960327148438,0.0,31.794368743896484
16,-27.789297103881836,0.0,27.789297103881836,0.0,0.0,0.0,0.0,3.2553271735507496,-27.789297103881836,0.0,27.789297103881836
17,-31.794368743896484,0.0,23.099960327148438,0.0,0.0,0.0,0.0,3.2553271735507496,-31.794368743896484,0.0,23.099960327148438
18,-35.01655578613281,0.0,17.841827392578125,0.0,0.0,0.0,0.0,3.2553271735507496,-35.01655578613281,0.0,17.841827392578125
19,-37.376522064208984,0.0,12.144368171691895,0.0,0.0,0.0,0.0,3.2553271735507496,-37.376522064208984,0.0,12.144368171691895
20,-38.8161506652832,0.0,6.147873878479004,0.0,0.0,0.0,0.0,3.2553271735507496,-38.8161506652832,0.0,6.147873878479004
21,-39.29999923706055,0.0,0.0,0.0,0.0,0.0,0.0,3.2553271735507496,-39.29999923706055,0.0,0.0
22,-38.8161506652832,0.0,-6.147873878479004,0.0,0.0,0.0,0.0,3.2553271735507496,-38.8161506652832,0.0,-6.147873878479004
23,-37.376522064208984,0.0,-12.144368171691895,0.0,0.0,0.0,0.0,3.2553271735507496,-37.376522064208984,0.0,-12.144368171691895
24,-35.01655578613281,0.0,-17.841827392578125,0.0,0.0,0.0,0.0,3.2553271735507496,-35.01655578613281,0.0,-17.841827392578125
25,-31.794368743896484,0.0,-23.099960327148438,0.0,0.0,0.0,0.0,3.2553271735507496,-31.794368743896484,0.0,-23.099960327148438
26,-27.789297103881836,0.0,-27.789297103881836,0.0,0.0,0.0,0.0,3.2553271735507496,-27.789297103881836,0.0,-27.789297103881836
27,-23.099960327148438,0.0,-31.794368743896484,0.0,0.0,0.0,0.0,3.2553271735507496,-23.099960327148438,0.0,-31.794368743896484
28,-17.841827392578125,0.0,-35.01655578613281,0.0,0.0,0.0,0.0,3.2553271735507496,-17.841827392578125,0.0,-35.01655578613281
29,-12.144368171691895,0.0,-37.376522064208984,0.0,0.0,0.0,0.0,3.2553271735507496,-12.144368171691895,0.0,-37.376522064208984
30,-6.147873878479004,0.0,-38.8161506652832,0.0,0.0,0.0,0.0,3.2553271735507496,-6.147873878479004,0.0,-38.8161506652832
31,-0.0,0.0,-39.29999923706055,0.0,0.0,0.0,0.0,3.2553271735507496,0.0,0.0,-39.29999923706055
32,6.147873878479004,0.0,-38.8161506652832,0.0,0.0,0.0,0.0,3.2553271735507496,6.147873878479004,0.0,-38.8161506652832
33,12.144368171691895,0.0,-37.376522064208984,0.0,0.0,0.0,0.0,3.2553271735507496,12.144368171691895,0.0,-37.376522064208984
34,17.841827392578125,0.0,-35.01655578613281,0.0,0.0,0.0,0.0,3.2553271735507496,17.841827392578125,0.0,-35.01655578613281
35,23.099960327148438,0.0,-31.794368743896484,0.0,0.0,0.0,0.0,3.2553271735507496,23.099960327148438,0.0,-31.794368743896484
36,27.789297103881836,0.0,-27.789297103881836,0.0,0.0,0.0,0.0,3.2553271735507496,27.789297103881836,0.0,-27.789297103881836
37,31.794368743896484,0.0,-23.099960327148438,0.0,0.0,0.0,0.0,3.2553271735507496,31.794368743896484,0.0,-23.099960327148438
38,35.01655578613281,0.0,-17.841827392578125,0.0,0.0,0.0,0.0,3.2553271735507496,35.01655578613281,0.0,-17.841827392578125
39,37.376522064208984,0.0,-12.144368171691895,0.0,0.0,0.0,0.0,3.2553271735507496,37.376522064208984,0.0,-12.144368171691895
40,38.8161506652832,0.0,-6.147873878479004,0.0,0.0,0.0,0.0,3.2553271735507496,38.8161506652832,0.0,-6.147873878479004
41,35.62215042114258,1.7999999523162842,0.0,0.32700681686401367,0.6421350836753845,-2.718719138705694e-10,0.7206045389175415,3.2553271735507496,36.686664598016336,3.890359739295048,-8.850320289481135e-10
42,35.1835823059082,1.7999999523162842,5.5725321769714355,0.21539080142974854,0.42137619853019714,0.009697099216282368,0.47333404421806335,3.2553271735507496,35.88474983473534,3.1717173416791504,5.604099407554817
43,33.87868118286133,1.7999999523162842,11.00784969329834,-0.03021857514977455,-0.08112116158008575,-0.04325013607740402,0.09676972776651382,3.2553271735507496,33.780309834030284,1.53592403067463,10.867056350065798
44,31.73957061767578,1.7999999523162842,16.172119140625,-0.2229752242565155,-0.5087733864784241,-0.13416974246501923,0.5714629292488098,3.2553271735507496,31.013713311124974,0.14377612213363267,15.735352732110316
45,28.818925857543945,1.7999999523162842,20.938175201416016,-0.24035362899303436,-0.5755814909934998,-0.1667192280292511,0.6456463932991028,3.2553271735507496,28.036496157821386,-0.0737061159077117,20.39544956805899
46,25.18866539001465,1.7999999523162842,25.18866539001465,-0.11213481426239014,-0.2647210359573364,-0.07609595358371735,0.2973920702934265,3.2553271735507496,24.823629882045225,0.9382463705538618,24.940948164516318
47,20.938175201416016,1.7999999523162842,28.818925857543945,0.03440709784626961,0.18524311482906342,0.0934997946023941,0.2103356122970581,3.2553271735507496,21.050181561997995,2.403026897732516,29.123298279634533
48,16.172119140625,1.7999999523162842,31.73957061767578,0.09859037399291992,0.4722428321838379,0.2197197675704956,0.530103862285614,3.2553271735507496,16.493063064134684,3.337304876438898,32.45483034761427
49,11.00784969329834,1.7999999523162842,33.87868118286133,0.07711954414844513,0.43894267082214355,0.20820999145507812,0.49190396070480347,3.2553271735507496,11.25889904097662,3.22890195627455,34.556472825849816
50,5.5725321769714355,1.7999999523162842,35.1835823059082,0.033745232969522476,0.15070763230323792,0.07005801796913147,0.16958673298358917,3.2553271735507496,5.6823839508349225,2.2906026030145092,35.41164407552822
51,0.0,1.7999999523162842,35.62215042114258,0.021326204761862755,-0.18437471985816956,-0.09511835128068924,0.20855776965618134,3.2553271735507496,0.06942377386999922,1.1997999166461777,35.31250906751521
52,-5.5725321769714355,1.7999999523162842,35.1835823059082,0.03753756731748581,-0.36821967363357544,-0.18317578732967377,0.4129747748374939,3.2553271735507496,-5.450335114053834,0.6013244429009175,34.58728518787736
53,-11.00784969329834,1.7999999523162842,33.87868118286133,0.04338455572724342,-0.325527548789978,-0.15793026983737946,0.36440688371658325,3.2553271735507496,-10.866618770127017,0.7403012770009012,33.3645664839335
