element_label,centroid_x,centroid_y,centroid_z,mises_pa_avg,mises_pa_max
1,37.97478485107422,0.3916324973106384,2.9886802434921265,6153741.25,7599736.5
2,37.03972053527832,0.3916324973106384,8.892449975013733,6153254.5,7597878.5
3,35.19261455535889,0.3916324973106384,14.577258348464966,6152606.25,7594653.5
4,32.47894906997681,0.3916324973106384,19.903125762939453,6152450.75,7591041.0
5,28.965545177459717,0.3916324973106384,24.73891258239746,6153759.5,7588443.5
6,24.73891258239746,0.3916324973106384,28.965545177459717,6157739.0,7588542.5
7,19.903125762939453,0.3916324973106384,32.47894906997681,6165620.0,7592984.0
8,14.577258348464966,0.3916324973106384,35.19261455535889,6178287.0,7602856.5
9,8.892449975013733,0.3916324973106384,37.03972053527832,6195794.75,7618127.5
10,2.9886802434921265,0.3916324973106384,37.97478485107422,6216934.25,7637172.5
11,-2.9886802434921265,0.3916324973106384,37.97478485107422,6239330.0,7656973.0
12,-8.892449975013733,0.3916324973106384,37.03972053527832,6259777.5,7673954.0
13,-14.577258348464966,0.3916324973106384,35.19261455535889,6275522.25,7685040.5
14,-19.903125762939453,0.3916324973106384,32.47894906997681,6285749.0,7689624.0
15,-24.73891258239746,0.3916324973106384,28.965545177459717,6289880.75,7689902.0
16,-28.965545177459717,0.3916324973106384,24.73891258239746,6287749.0,7687263.5
17,-32.47894906997681,0.3916324973106384,19.903125762939453,6281126.75,7680608.0
18,-35.19261455535889,0.3916324973106384,14.577258348464966,6271775.75,7670113.5
19,-37.03972053527832,0.3916324973106384,8.892449975013733,6262212.75,7659315.0
20,-37.97478485107422,0.3916324973106384,2.9886802434921265,6256266.25,7652576.5
21,-37.97478485107422,0.3916324973106384,-2.9886802434921265,6256266.25,7652576.5
22,-37.03972053527832,0.3916324973106384,-8.892449975013733,6262212.75,7659315.0
23,-35.19261455535889,0.3916324973106384,-14.577258348464966,6271775.75,7670113.5
24,-32.47894906997681,0.3916324973106384,-19.903125762939453,6281126.75,7680608.0
