element_label,centroid_x,centroid_y,centroid_z,mises_pa_avg,mises_pa_max
1,38.30091857910156,0.37497448921203613,3.0143474340438843,2175498.65625,3628997.5
2,37.35782337188721,0.37497448921203613,8.968819737434387,2179448.71875,3632276.5
3,35.49485397338867,0.37497448921203613,14.702450037002563,2187316.625,3638616.75
4,32.75788354873657,0.37497448921203613,20.07405662536621,2198959.5,3647527.0
5,29.214305877685547,0.37497448921203613,24.951374053955078,2213995.53125,3658213.0
6,24.951374053955078,0.37497448921203613,29.214305877685547,2231699.0,3669694.75
7,20.07405662536621,0.37497448921203613,32.75788354873657,2251043.4375,3681143.25
8,14.702450037002563,0.37497448921203613,35.49485397338867,2270905.28125,3692354.75
9,8.968819737434387,0.37497448921203613,37.35782337188721,2290442.40625,3704144.75
10,3.0143474340438843,0.37497448921203613,38.30091857910156,2309496.9375,3718253.75
11,-3.0143474340438843,0.37497448921203613,38.30091857910156,2328784.5,3736606.0
12,-8.968819737434387,0.37497448921203613,37.35782337188721,2349508.5,3759824.0
13,-14.702450037002563,0.37497448921203613,35.49485397338867,2372930.4375,3786350.5
14,-20.07405662536621,0.37497448921203613,32.75788354873657,2397126.46875,3811405.5
15,-24.951374053955078,0.37497448921203613,29.214305877685547,2413925.09375,3827351.5
16,-29.214305877685547,0.37497448921203613,24.951374053955078,2419833.1875,3831500.5
17,-32.75788354873657,0.37497448921203613,20.07405662536621,2422918.59375,3829825.25
18,-35.49485397338867,0.37497448921203613,14.702450037002563,2428857.96875,3828240.25
19,-37.35782337188721,0.37497448921203613,8.968819737434387,2435353.21875,3827889.0
20,-38.30091857910156,0.37497448921203613,3.0143474340438843,2439397.3125,3828133.5
21,-38.30091857910156,0.37497448921203613,-3.0143474340438843,2439397.3125,3828133.5
22,-37.35782337188721,0.37497448921203613,-8.968819737434387,2435353.21875,3827889.0
23,-35.49485397338867,0.37497448921203613,-14.702450037002563,2428857.96875,3828240.25
24,-32.75788354873657,0.37497448921203613,-20.07405662536621,2422918.59375,3829825.25
25,-29.214305877685547,0.37497448921203613,-24.951374053955078,2419833.1875,3831500.5
26,-24.951374053955078,0.37497448921203613,-29.214305877685547,2413925.09375,3827351.5
27,-20.07405662536621,0.37497448921203613,-32.75788354873657,2397126.46875,3811405.5
28,-14.702450037002563,0.37497448921203613,-35.49485397338867,2372930.4375,3786350.5
29,-8.968819737434387,0.37497448921203613,-37.35782337188721,2349508.5,3759824.0
30,-3.0143474340438843,0.37497448921203613,-38.30091857910156,2328784.5,3736606.0
31,3.0143474340438843,0.37497448921203613,-38.30091857910156,2309496.9375,3718253.75
32,8.968819737434387,0.37497448921203613,-37.35782337188721,2290442.40625,3704144.75
33,14.702450037002563,0.37497448921203613,-35.49485397338867,2270905.28125,3692354.75
34,20.07405662536621,0.37497448921203613,-32.75788354873657,2251043.4375,3681143.25
35,24.951374053955078,0.37497448921203613,-29.214305877685547,2231699.0,3669694.75
36,29.214305877685547,0.37497448921203613,-24.951374053955078,2213995.53125,3658213.0
37,32.75788354873657,0.37497448921203613,-20.07405662536621,2198959.5,3647527.0
38,35.49485397338867,0.37497448921203613,-14.702450037002563,2187316.625,3638616.75
39,37.35782337188721,0.37497448921203613,-8.968819737434387,2179448.71875,3632276.5
40,38.30091857910156,0.37497448921203613,-3.0143474340438843,2175498.65625,3628997.5
41,36.78660583496094,1.1249240040779114,2.895168423652649,1478937.875,1667026.75
42,35.880797386169434,1.1249240040779114,8.614217162132263,1478681.6875,1666078.125
43,34.09148406982422,1.1249240040779114,14.121155023574829,1477993.0625,1664054.625
44,31.462726593017578,1.1249240040779114,19.280383110046387,1476527.3125,1660678.0
45,28.05925178527832,1.1249240040779114,23.96486473083496,1473850.5,1655525.125
46,23.96486473083496,1.1249240040779114,28.05925178527832,1469640.5625,1648195.25
47,19.280383110046387,1.1249240040779114,31.462726593017578,1463989.1875,1638589.75
48,14.121155023574829,1.1249240040779114,34.09148406982422,1457670.75,1627274.875
49,8.614217162132263,1.1249240040779114,35.880797386169434,1452144.4375,1615610.75
50,2.895168423652649,1.1249240040779114,36.78660583496094,1449115.75,1605500.375
51,-2.895168423652649,1.1249240040779114,36.78660583496094,1449730.875,1598610.25
52,-8.614217162132263,1.1249240040779114,35.880797386169434,1453681.4375,1595537.375
53,-14.121155023574829,1.1249240040779114,34.09148406982422,1458644.875,1594812.875
54,-19.280383110046387,1.1249240040779114,31.462726593017578,1462213.0,1593404.125
55,-23.96486473083496,1.1249240040779114,28.05925178527832,1463668.4375,1592768.25
56,-28.05925178527832,1.1249240040779114,23.96486473083496,1462797.75,1594887.75
57,-31.462726593017578,1.1249240040779114,19.280383110046387,1459073.75,1595469.875
58,-34.09148406982422,1.1249240040779114,14.121155023574829,1453025.125,1593340.0
59,-35.880797386169434,1.1249240040779114,8.614217162132263,1447108.375,1591222.5
60,-36.78660583496094,1.1249240040779114,2.895168423652649,1443670.5625,1589983.375
61,-36.78660583496094,1.1249240040779114,-2.895168423652649,1443670.5625,1589983.375
62,-35.880797386169434,1.1249240040779114,-8.614217162132263,1447108.375,1591222.5
63,-34.09148406982422,1.1249240040779114,-14.121155023574829,1453025.125,1593340.0
64,-31.462726593017578,1.1249240040779114,-19.280383110046387,1459073.75,1595469.875
65,-28.05925178527832,1.1249240040779114,-23.96486473083496,1462797.75,1594887.75
66,-23.96486473083496,1.1249240040779114,-28.05925178527832,1463668.4375,1592768.25
67,-19.280383110046387,1.1249240040779114,-31.462726593017578,1462213.0,1593404.125
68,-14.121155023574829,1.1249240040779114,-34.09148406982422,1458644.875,1594812.875
69,-8.614217162132263,1.1249240040779114,-35.880797386169434,1453681.4375,1595537.375
70,-2.895168423652649,1.1249240040779114,-36.78660583496094,1449730.875,1598610.25
71,2.895168423652649,1.1249240040779114,-36.78660583496094,1449115.75,1605500.375
72,8.614217162132263,1.1249240040779114,-35.880797386169434,1452144.4375,1615610.75
73,14.121155023574829,1.1249240040779114,-34.09148406982422,1457670.75,1627274.875
74,19.280383110046387,1.1249240040779114,-31.462726593017578,1463989.1875,1638589.75
75,23.96486473083496,1.1249240040779114,-28.05925178527832,1469640.5625,1648195.25
76,28.05925178527832,1.1249240040779114,-23.96486473083496,1473850.5,1655525.125
77,31.462726593017578,1.1249240040779114,-19.280383110046387,1476527.3125,1660678.0
78,34.09148406982422,1.1249240040779114,-14.121155023574829,1477993.0625,1664054.625
79,35.880797386169434,1.1249240040779114,-8.614217162132263,1478681.6875,1666078.125
80,36.78660583496094,1.1249240040779114,-2.895168423652649,1478937.875,1667026.75
81,35.314626693725586,1.8748815655708313,2.7793211936950684,1798089.3125,2088514.25
82,34.4450626373291,1.8748815655708313,8.269527673721313,1799471.0625,2090840.625
83,32.727346897125244,1.8748815655708313,13.556110858917236,1802065.875,2095282.75
84,30.203776836395264,1.8748815655708313,18.50889801979065,1805545.0,2101434.5
85,26.936488151550293,1.8748815655708313,23.005934238433838,1809477.5625,2108746.5
86,23.005934238433838,1.8748815655708313,26.936488151550293,1813496.875,2116675.25
87,18.50889801979065,1.8748815655708313,30.203776836395264,1817554.8125,2124976.75
88,13.556110858917236,1.8748815655708313,32.727346897125244,1822148.3125,2133973.25
89,8.269527673721313,1.8748815655708313,34.4450626373291,1828306.0,2144625.0
90,2.7793211936950684,1.8748815655708313,35.314626693725586,1837192.6875,2158192.75
91,-2.7793211936950684,1.8748815655708313,35.314626693725586,1849444.8125,2175609.25
92,-8.269527673721313,1.8748815655708313,34.4450626373291,1864446.8125,2196236.5
93,-13.556110858917236,1.8748815655708313,32.727346897125244,1880272.875,2217912.75
94,-18.50889801979065,1.8748815655708313,30.203776836395264,1893602.25,2237922.5
95,-23.005934238433838,1.8748815655708313,26.936488151550293,1901257.0,2248886.5
96,-26.936488151550293,1.8748815655708313,23.005934238433838,1902456.6875,2246823.25
97,-30.203776836395264,1.8748815655708313,18.50889801979065,1898811.125,2239485.5
98,-32.727346897125244,1.8748815655708313,13.556110858917236,1893226.5625,2232380.0
99,-34.4450626373291,1.8748815655708313,8.269527673721313,1888052.625,2226275.75
100,-35.314626693725586,1.8748815655708313,2.7793211936950684,1884933.0,2222953.75
101,-35.314626693725586,1.8748815655708313,-2.7793211936950684,1884933.0,2222953.75
102,-34.4450626373291,1.8748815655708313,-8.269527673721313,1888052.625,2226275.75
103,-32.727346897125244,1.8748815655708313,-13.556110858917236,1893226.5625,2232380.0
104,-30.203776836395264,1.8748815655708313,-18.50889801979065,1898811.125,2239485.5
105,-26.936488151550293,1.8748815655708313,-23.005934238433838,1902456.6875,2246823.25
